F1,F2,F3,F4,F5,F6,F7,F8,F9
913000,127.906383148421,1383752.32110919,1029113.77486156,496625.540730384,1397551.83882395,317986.101237335,139863.447745899,2
914000,130.323539508891,1351337.19532289,1180586.49908128,560934.306217189,1446202.56412193,323876.317906281,127807.935538438,1
915000,127.671938683869,1386432.67027523,1148899.57689129,590039.003336401,1354945.83091567,337958.063470322,132307.321126669,1
916000,129.622737697212,1653516.79117752,1215860.96605945,564569.173184125,1287592.03793455,333448.724067669,114655.728332635,1
917000,129.455849508002,1467910.47202057,1245991.83895052,660890.531774952,1324593.98061664,363635.7511873,105591.688059019,1
918000,125.928924412297,1686470.29357902,1309146.2291006,601187.480771728,1335481.69614877,389007.101340665,118628.187925578,1
919000,130.277656140267,2604742.7915098,1523347.79097513,840724.085769848,1721596.01971964,492869.53488333,136963.502408012,1
920000,128.649304432282,3239639.98943977,1378059.87645171,1000916.3652001,2354590.91167233,538470.332157263,155456.75060511,1
921000,138.662585187918,5502808.18633333,1683859.19375151,1477003.58005867,3286740.74246656,492706.949213159,172907.725634581,1
922000,148.763208408653,6648705.88064112,1652371.48401878,1982616.69199041,3880928.34596165,486139.739937632,179886.83335967,1
923000,152.744170881301,7126619.58201656,1514507.85956529,2273812.98605273,3853818.26152412,359308.100163386,172787.6424951,1
924000,158.995903273326,7286001.99068647,1643655.93650987,2165849.74550678,3685816.22199689,269118.252301496,167631.255637193,2
925000,157.10024230316,6514514.3715864,1433403.15964532,2143385.06846363,3269169.70730385,297159.704452587,182808.716427602,2
926000,163.848195310548,6398764.49426561,1789713.69459623,2378618.45732907,3212708.05550956,342708.958409533,212174.277999749,2
927000,177.439348808611,6239067.77742487,1915729.26549645,1832208.57815774,3556021.63930566,420005.784246643,218183.896606611,2
928000,184.460810342768,6644063.64974054,1921705.0411462,1888551.04574248,3736056.69980585,440506.644030521,211938.891567114,2
929000,188.61326647972,5911286.96710463,2085415.47721232,1719692.62454955,3693534.00273006,430740.224648173,203003.844274686,2
930000,182.548993267066,5937137.2333755,2001084.05487753,1174302.47238293,3749257.58173353,404405.145305312,172196.745556193,2
931000,164.085217476734,5527971.00066579,1957890.82153961,1271674.74875008,3480057.24307118,416958.392443751,158388.996035444,2
932000,150.862438539973,4128005.74694284,1933872.36256906,1161877.41506189,2840897.63132985,437213.97642141,152930.551545117,2
933000,137.859879243515,3412948.30187196,1580529.87510226,839638.774546451,2219255.75574412,431279.625603456,140945.239756893,2
934000,128.920522674633,2540963.72222143,1328757.18775898,653751.570949776,1742765.29438949,442536.637351655,124940.434819626,2
935000,135.209452217849,1710919.00514261,1236390.21494727,632012.867846133,1369837.35305636,396158.760457462,125619.784678078,1
936000,128.655406361653,1845607.00314147,1175774.86345093,603636.559350167,1339693.45343086,376058.357386407,145528.85198743,1
937000,123.91100487876,2048372.63805312,1242432.12520874,483445.230309949,1459761.56694536,373661.77510522,147484.714487757,1
938000,124.930538100825,2292619.96860161,1211990.36082974,518235.991565137,1521062.79482786,328321.59173779,130857.789345688,1
939000,124.067610447404,2842078.84902798,1064895.16952053,491629.321631874,2202859.64578513,294767.829206279,131268.748746894,1
940000,140.867267414807,4181760.87369842,1311849.86224493,1212415.88136138,2850023.44687776,304641.306417068,127454.263293329,1
941000,152.928398156962,5225924.89781097,1803994.99099126,1852780.54493562,3422558.96092682,341219.860248331,151876.655882286,1
942000,162.052033396582,5752924.31440761,2049769.16678236,2168455.02244629,3786580.47074885,356534.846546988,186657.530019858,2
943000,161.438369661632,6891224.45043412,2873435.87352668,2519471.87596502,3974163.43302218,445217.631074694,245895.689006803,2
944000,163.36554194414,6413874.90297175,3084685.3005826,2382153.87777489,4022397.15784146,530467.885207336,317111.338539088,2
945000,170.481979893872,6005618.07807558,3024008.56458383,1876748.33018652,4562229.59563869,647362.902305452,321095.689193298,2
946000,172.94336050968,6733920.34600118,3102590.62675963,1717115.44058811,5126973.36009199,781989.1447306,319226.71075707,2
947000,171.981914623524,6283646.83847329,2850227.88857611,1440107.19942143,5055310.02437592,831444.311368775,276248.71933848,2
948000,156.302912777523,6318950.02912633,3258274.4889875,1296766.59907395,5295509.47456536,802546.722011148,226451.976099162,2
949000,137.02726965566,6596717.22995914,3734667.52943294,1888916.53495464,5013459.85896685,816731.078104997,266553.224521067,2
950000,125.586990961009,5204508.57581742,4036355.09780437,1992083.70066257,4599707.25796723,742816.496906035,327551.953335677,2
951000,116.906582964081,5083845.81956404,4153556.28512384,1968106.76407386,4252130.95842566,662971.510836802,348423.597878509,2
952000,112.325088648749,3781538.36720951,3102902.6744359,1454177.70230908,3080191.84099291,531182.862114979,311153.775347718,2
953000,111.262051312393,2676230.79058079,2140524.94849764,776055.527117557,2150674.73502164,348246.877765915,239853.073534438,2
954000,117.778214808134,2251012.93631335,1595240.77416589,595947.667368137,1551896.25269733,340451.864794209,154199.339756681,2
955000,116.878409063822,1403516.32032694,1298200.36720173,499151.600971017,1346799.53337346,355132.763076998,124122.381371569,2
956000,126.945797558332,1867417.36431073,1556519.02233414,688689.370514663,1761758.97860843,450825.306307647,125763.18703465,1
957000,134.329235581798,1889026.05232683,1592184.86637847,701053.634483982,1844184.39083758,464115.46138765,131326.329955348,1
958000,128.266468009798,2085559.69048887,1526087.79424666,637567.297498107,1835269.95208884,423526.696786307,134334.232776124,1
959000,133.201663571628,1829055.7477968,1225136.06519625,612977.361658746,1581474.70631556,374504.960264459,117110.366048276,1
960000,131.76507622546,1591547.14123693,1154220.51135095,534336.701877875,1384647.77964364,331955.93831066,115539.341859206,1
961000,129.378105393529,1608622.34563135,1167553.88368746,579053.18560893,1316760.21675904,318386.93649222,106222.176690101,1
962000,118.680308747593,1261318.52926304,1016983.16761447,516984.359591345,1112843.55853876,275534.665277605,96547.1235180927,1
963000,104.878763761139,1022639.59276178,884192.087106693,422130.050396802,870111.844832277,217712.983662864,87957.3187187431,1
964000,86.3901581436265,1004179.73001862,706746.195873279,312350.824215232,651409.37432946,158474.614679258,66534.2542720383,1
965000,65.5781592173947,598375.372177222,396857.702217925,139827.012934159,431123.198707615,98257.9334329747,43075.4401496065,1
966000,66.2123050864112,503530.330399413,338385.75308992,95511.7707390637,391638.964900645,79662.7720583498,39524.7265146804,1
967000,73.6279215398124,799687.565625297,515790.651067858,164115.744759397,618420.492818281,119099.997430043,43513.3939556944,1
968000,88.7547098673254,1011513.75715113,837426.137074824,213453.892065912,1030304.22109336,214831.855883838,56857.663015893,1
969000,99.9355253602263,1548439.56314176,1223536.49585638,318966.185052125,1439219.81743145,306938.914198578,74040.4821258369,1
970000,111.197274228129,1878782.47980496,1607518.28326939,357196.523580718,1809473.27640537,424940.187782646,86712.6183030758,1
971000,118.636181078458,2256433.29967255,1639651.89353015,374161.663661938,2067337.44036436,492213.979547369,87587.9123319527,1
972000,129.719649646755,2688445.31989801,1483394.48678872,615745.835175579,2041203.80837019,492932.682004547,99827.1678611648,1
973000,127.899344839518,2448438.39423638,1381914.9563973,572857.986153434,1995162.03331653,504895.661850033,106941.425556715,1
974000,125.281081714991,2346877.16143514,1130050.83935756,627173.737735187,1724266.81838912,480304.681495219,108797.905240923,1
975000,120.648160093521,2085310.68126274,1043747.23917122,588265.825328178,1349533.11137009,415703.101225869,114482.893466187,1
976000,98.0024389839653,1584967.46422623,925546.482719532,331927.462464238,1071975.00289239,325457.469986621,94233.8090163341,1
977000,89.9397013201153,1477556.26694412,679822.938610513,342923.901353188,758258.975588707,229705.488719565,86210.3273581595,1
978000,81.5051100665369,1366142.28879693,619072.952275104,335640.38372333,711844.389612824,150522.467005791,83980.8093931455,1
979000,66.598378563877,847728.439409652,354841.093246504,257742.795982574,481658.163069708,78647.5757044852,61675.8616829808,1
980000,63.1718113188377,440098.687165021,235823.810373949,201121.416710486,303863.64172665,63678.4614642674,53748.9406459498,1
981000,55.9933476101127,255566.018172214,188461.505800716,123872.212419701,217356.594493816,55000.7037653662,32794.7836275389,1
982000,41.1029955775536,36738.7535504891,8668.05231140692,12836.3666490991,16770.2432719117,9864.3016445893,7349.95686547755,1
983000,36.9546452648208,23749.1809148197,8207.93202639239,12182.4993746288,15353.2544328158,8039.62113578916,5618.34312566877,1
984000,27.396461215181,15134.9064405167,6407.28218642716,3063.72078938636,12113.2145507812,4827.38488438575,2657.89296489668,1
985000,22.0786674029694,505.261649675529,1225.37151253992,1147.80388127626,3368.79820111654,1910.58065780611,737.747614181115,1
986000,18.1750703816293,416.248047219322,702.630246521439,721.559271577147,2663.03384648189,898.529483783778,561.838865972658,1
987000,13.2715230998915,266.121963668596,414.554101627606,662.346235762831,295.052351668303,278.245252194508,317.593272278917,1
988000,13.6963915954821,274.437541732473,453.141760116062,734.034692411052,268.641406379207,268.663958193416,326.346917261801,1
989000,12.9083630374061,294.037416458822,452.782959154092,648.442649739581,234.349224528017,203.173807893802,317.963098439809,1
990000,12.204000258727,296.823971833511,397.070342552129,533.450500770493,228.880591823012,212.432293078456,286.916478829792,1
991000,11.9586549121717,314.507618392947,400.086675981013,526.894801368929,222.879355376024,230.414933144133,304.792107785408,1
992000,10.7231115142923,296.988761653654,326.258536400802,447.743782687739,222.830840982698,241.77289925719,277.899813130298,1
993000,11.0291833279368,282.620521178009,322.492804236685,442.286861325816,238.298867825529,255.332923499943,248.677893264792,1
994000,10.452782441005,280.942803917651,382.800661813357,517.737106044707,214.780053903892,246.557636577394,247.415099764751,1
995000,10.5421145636938,295.454760815418,355.570964839122,451.948467039819,215.968237175457,240.943808262449,243.087181383698,1
996000,11.2057602840245,279.686487919481,378.812392585221,428.387756211144,208.247442482114,211.701795569014,235.331477730059,1
997000,11.0633845776493,267.918274485388,371.869285154385,434.154770260398,196.459725007658,198.249820151128,235.864041043567,1
998000,11.7448848042228,248.85610191395,319.200109946037,469.728206478062,211.565007661133,221.976308240427,301.687588202499,1
999000,13.6947502852506,243.91376877077,379.149013014202,623.310025031885,277.781781469717,309.800297191965,477.740439549629,1
1000000,13.7201891694107,256.899790158246,374.095051233745,649.758100402321,292.465185535376,335.754099782338,501.362106312655,1
1001000,13.8687466087892,260.903922393572,345.015333981339,678.356976095243,313.619900946487,339.223623478285,511.414696099199,1
1002000,13.5027973269544,268.517946367716,382.119153593817,649.968881348192,318.167428936274,311.6878343576,459.586526279427,1
1003000,12.5887333571517,243.079130958311,381.864003927416,498.684838984828,274.862908832644,207.284127627058,303.018430446162,1
1004000,12.8475123013058,251.05571995188,410.938083884361,638.471493133573,282.264184551684,224.990010364183,337.10000041772,1
1005000,13.0313605019934,268.103038929469,431.471091869665,710.14199813411,287.27668730784,233.789176528476,332.880265117712,1
1006000,13.2212308918739,274.638690380161,405.875558374208,681.595520146129,280.729331078678,260.165249079166,375.898971822977,1
1007000,11.9627479648192,294.202693595592,359.782351123064,699.05430207738,266.716057534281,272.253520271329,320.777327268615,1
1008000,12.0411931023396,313.509407344618,325.842651468016,598.506850933823,250.53701262945,255.136738647201,263.756433059955,1
1009000,12.3422798455989,305.797390822519,311.064285875426,470.852792813184,227.904236383252,257.627517924407,248.641809323033,1
1010000,12.4495567698713,304.764701860464,332.354572923829,461.402527855869,216.484714916439,245.364103676885,201.77536039726,1
1011000,12.9027215744683,294.03343989413,381.825917338915,477.672550659395,205.930706478625,226.908448886328,237.299282467921,1
1012000,12.0533848252985,262.91515611288,412.258048150204,468.797944986996,209.843325498,242.697547374709,261.809448576558,1
1013000,11.7140628859286,281.48784388614,463.656769318046,572.146460638306,226.964218484328,271.933561498019,283.16866899749,1
1014000,12.2390301690748,279.97526080791,464.019748177306,553.727118809862,237.656582024983,281.616053317753,291.286283452595,1
1015000,11.9947071228835,324.589068991744,576.462949896142,598.511782188977,295.463282451616,328.002281735404,285.019611199629,1
1016000,43.0081066431568,7781.39118729384,7519.26200328502,8656.64098650246,17939.3575512522,14009.6350036819,10874.2460837602,1
1017000,79.2135971981956,488971.935968582,129987.86123013,141373.700881437,276252.465559121,48311.8904771418,25948.2357371995,1
1018000,90.9481633256796,854738.654785654,319191.628204654,224955.670052618,544402.31659839,94042.8086719675,47543.2863748259,1
1019000,102.990795689237,1339049.96149611,534275.286804402,311677.879301387,735217.964240564,131149.323213538,61040.9888346734,1
1020000,108.612805724214,2362860.59560059,962231.220818029,517008.736088791,1196688.7317192,205012.962143564,76077.6575148665,1
1021000,100.327155367238,2371946.92362301,1341436.8008477,541281.849108816,1354481.42781888,342159.393362034,88533.4669945012,1
1022000,103.282916807855,2760514.84173182,1476643.27056941,553601.553067326,1460518.12462155,368732.755634691,88805.9754480446,1
1023000,101.639337604553,3235775.46478003,1446666.48948549,644531.285868587,1515884.24870691,377060.072343796,83427.433593223,1
1024000,95.6189640786477,2705106.17040316,1177575.42683797,574725.014991959,1252506.2543509,330293.365837016,69972.0647554391,1
1025000,92.3443248730398,2490790.23477062,798078.042678002,499869.682555327,1025783.13662926,182346.23797469,48216.9511448228,1
1026000,86.3966055041413,1770142.31776768,491692.675926809,431569.876985946,686738.359806354,113298.383460875,35006.8942563493,1
1027000,75.2978210952184,812050.594420011,306629.230452152,255539.452791659,441510.438160598,67949.9374077922,29810.3285031968,1
1028000,63.1248151856064,312114.144688857,140869.363031756,112101.039636494,226227.576961705,27185.8509279573,19217.2370931291,1
1029000,44.9882906731781,158276.304143928,26994.9088166433,37749.2927540861,51534.179025783,4496.9392090635,16434.527095795,1
1030000,32.041806620025,180765.774564107,11176.3606828956,14677.1635243503,46566.443884672,3250.95557559105,13458.4278518979,1
1031000,38.1508503405956,218320.077033288,15375.9218154264,20241.7291850635,65195.4979111734,6028.37610391716,28507.5239764539,1
1032000,38.3794560120432,220505.330437656,15370.1235454566,20767.1039842097,65582.5550058955,6187.48153704016,31409.7570812585,1
1033000,37.8926928690449,98733.8129851657,7019.04313716174,13231.4750460404,51361.8966084854,5368.27304323199,29859.274612767,1
1034000,29.4787780688134,42711.7673344271,4788.8505914615,8754.15225504438,21271.1860558542,3347.48586846513,24335.4460434891,1
1035000,15.7280140480139,3643.18518203338,391.419137265117,1501.53900975854,1673.63552007861,463.500440957052,6360.35109669331,1
1036000,12.2060850252402,813.824574675299,344.184508688047,835.46641818174,880.333397022818,267.512318810424,1837.33597789105,1
1037000,10.8700768643895,456.953748870562,353.395417874228,546.823220494732,403.828828602592,268.014131867264,382.73356837971,1
1038000,10.3310787803909,324.729547347915,350.567574245963,504.967477170984,347.385278632611,274.329241413506,226.929701128142,1
1039000,10.8321707790773,381.566362739337,342.811039863182,530.952008481389,338.689578581249,275.956037336102,306.283675378207,1
1040000,19.7812517320533,75705.7431937628,14260.4084861886,20773.3067584664,48056.2089884644,2538.50200532021,2709.13666287552,1
1041000,45.6273010315709,144659.746593503,34919.8564854564,48339.3521826872,116020.500366583,15602.7971070414,15274.329878051,1
1042000,68.8945715154734,580838.458125122,238197.326897495,121928.374480004,496671.925664592,82150.3813337618,55026.3939251444,1
1043000,94.8941907863376,1115677.28548074,558402.046908411,226896.480664657,990483.571957261,187597.414818749,87864.3355394043,1
1044000,106.008992449784,1697942.53245314,770673.445247056,306170.425787717,1257779.87143421,237951.421491171,116546.953579504,1
1045000,114.532586217971,2614851.32856263,1042802.42381783,374113.37521999,1523154.53290586,314897.285124431,133226.428106956,1
1046000,114.019929307523,2759338.17101619,1262549.70065904,412473.978687363,1614467.54727502,335205.202425652,117882.163911112,1
1047000,105.721181724411,2742103.73329645,1293524.46082839,401810.641553702,1706065.36571033,340166.466198277,109699.591741839,1
1048000,99.7979349879384,2646119.50494137,1209650.35953033,347119.245155432,1614722.68443417,337518.813994811,98152.6083146201,1
1049000,87.8701581639267,2076155.7927199,1062674.16042265,336449.591524226,1513751.85599169,270427.911719073,76861.2532271507,1
1050000,76.8628456792799,1983731.98801819,703817.584367479,270135.205795642,1192851.33165257,196282.076580147,66286.2963334506,1
1051000,70.2174785079823,1631450.96121893,474066.781736143,282684.692135085,745165.532685111,128623.486904162,70298.5147244992,1
1052000,63.607657747892,1072002.8135451,332587.432228716,240000.285614264,524268.981532602,81084.447096236,53192.9777731429,1
1053000,64.5854060109264,659207.552417269,189345.680177727,158888.057799692,296433.349510748,65896.2968745052,52503.8287619584,1
1054000,62.7716872063156,178667.460745669,137691.639428933,125523.203996169,151345.164557343,57398.732822595,42005.8406507924,1
1055000,54.3612594678923,13953.9129704017,17762.148827072,20180.9230032824,14515.7506127223,17472.0437158858,14585.8999243916,1
1056000,51.6912686876593,11949.9585822706,17239.7189701491,18363.6250694333,11757.2048863704,15313.9657888975,12549.7873076726,1
1057000,35.2149638577474,8857.18584264016,14766.4385441053,14680.3407164808,7236.46679132467,7557.23341797795,5373.0840811879,1
1058000,26.8017820414569,1150.17081179977,2260.65600070681,2410.64531992026,1257.63753813126,3357.17977465592,2027.06891335155,1
1059000,15.833387240736,476.699807958668,760.151495971382,878.986995145885,338.173367312517,526.8069652016,708.267398304807,1
1060000,11.0398559830717,307.897485544638,441.933031280926,592.019555914971,284.34922278581,251.746219949833,355.559031889542,1
1061000,11.0451264003321,287.212056625147,391.332239137067,559.467819829522,266.726308488626,247.847249573646,297.937441824215,1
1062000,10.8784403812097,269.785892605555,389.68338382693,584.481899929658,230.754779460941,231.989735124971,296.583815897538,1
1063000,10.9702356473124,264.556129873448,394.440751315213,590.389511185081,229.741158944434,242.833345054471,267.263535236886,1
1064000,11.1267432868668,332.764275041173,368.692691984271,522.676856834867,229.074878423515,239.906911598921,229.829710676632,1
1065000,11.5670924260255,351.500611923332,328.474961310684,499.898140823734,226.377610006758,265.555602661571,213.059478694128,1
1066000,11.7452334893118,371.394107495308,338.029611943484,478.333796206016,235.226608534221,274.529402406781,206.412510126314,1
