F1,F2,F3,F4,F5,F6,F7
1009000,502.280786970618,352.375926255759,557.530721324391,279.905216911319,337.293219979372,1
1010000,485.379530064466,357.683242472044,568.425909031019,296.044178916257,327.392802538373,1
1011000,487.677783703801,369.229374052529,558.27387124669,278.284734651752,332.026398556236,1
1012000,484.708876080129,323.708454375715,529.735959643925,254.218629103477,351.254420552744,1
1013000,486.437806769308,302.276387205728,478.070363343289,276.436513218219,325.103051239486,1
1014000,477.515810999706,292.878092125854,444.990173159403,273.362175504821,391.474721843425,1
1015000,463.118355861897,279.140352984882,493.266331398238,278.469279254608,395.465460095943,1
1016000,437.506228547114,302.07319443107,524.695727164393,283.395757936254,392.485567426192,1
1017000,431.163527427235,300.122949430158,566.117177875715,285.167293305253,444.686721037207,1
1018000,416.937702106671,305.658558893402,606.736223308769,256.512029429566,407.197827518444,1
1019000,450.328575927656,312.939236574949,675.82806647237,268.920869595121,389.012787505826,1
1020000,459.126467743644,327.542765313898,684.084202360885,283.662713911932,380.527311422629,1
1021000,442.895680524868,308.925926257874,665.096111267788,282.795285733141,347.333284356386,1
1022000,479.908510173699,300.281028819941,668.182644181141,304.302130728941,310.753455131756,1
1023000,411.84522199527,306.138465838607,579.75988841162,316.277354706123,311.016110323884,1
1024000,421.71800135563,310.031001582962,583.282964719859,308.761098777635,327.517182235358,1
1025000,425.746561133145,298.640083366587,595.379317930919,329.144226403848,376.032409624798,1
1026000,424.884790668058,291.530984557892,639.639378509435,334.79911887759,382.728626958949,1
1027000,488.626126232346,276.466214850915,807.264700608055,314.111909673462,386.909156967036,1
1028000,526.036820276119,399.54520381388,949.385586475907,315.176988322893,357.03151665624,1
1029000,556.607031593919,412.747526300636,989.020629413111,290.408907502886,354.864959619956,1
1030000,496.196580376372,410.228040216127,907.387253499593,270.456930558829,359.326335598602,1
1031000,534.589096114148,419.637403307124,717.629177067434,275.512591172815,364.418476767346,1
1032000,559.060404304918,285.122437431625,648.624108724119,332.153837032214,424.325616009438,1
1033000,1097.21050038898,415.13996226842,934.573195983566,328.651170521771,405.544214704538,1
1034000,1219.32136481048,431.454026552502,1031.35822393957,353.643748105317,438.373100377633,1
1035000,1179.30863046997,421.236740700375,1021.7730716319,350.43432325056,433.509089731993,1
1036000,1137.36814848144,442.546497393957,965.364417945824,293.017460816327,413.011724042328,1
1037000,581.625621696155,355.446805948065,656.793859232452,288.47806140505,379.955124894339,1
1038000,520.325029495265,347.107651900292,580.438955593605,258.779658426809,321.544140472321,1
1039000,528.287493386862,341.004161969059,614.688642936322,246.396446574976,353.239977407448,1
1040000,864.984682103227,11532.9246094281,62089.6114783083,261.025209902757,333.518100383849,1
1041000,859.850524412909,11607.0935403004,62981.3706210453,239.663321890486,341.937261376208,1
1042000,838.437788784285,11628.4415620738,63101.8763479598,244.626231976956,348.968892973283,1
1043000,798.640361614156,11612.6621037429,63151.0545484098,243.111650817974,312.320069565034,1
1044000,426.129545468546,399.64929356877,1621.19930733397,231.644527393219,330.029248804859,1
1045000,418.152745386462,302.960938173622,693.922720719507,256.726164089707,339.536361287575,1
1046000,420.893594512496,292.513359893026,578.377997747805,280.838724305879,347.617479827893,1
1047000,409.562147516378,496.70246600417,752.502122855842,314.469231300023,345.809332481472,1
1048000,412.85166640326,503.673855105373,842.508867238924,289.670468310482,333.489741767584,1
1049000,434.906604183783,499.431626771645,821.787167720438,299.246395588758,309.145027756633,1
1050000,456.57640495831,514.345623503175,794.187646314582,268.52600364988,316.476284669222,1
1051000,509.022956070448,338.04031063826,547.067237466464,286.271022774969,353.002947140625,1
1052000,502.157089223562,319.388384855248,462.062805142366,302.352054468737,332.638073240281,1
1053000,489.465630851858,300.934054503933,497.138857885568,275.161527608381,348.870235589968,1
1054000,483.731664568452,272.845979640232,527.234771956973,292.762806668142,365.224697117261,1
1055000,449.812319903145,283.079620434588,510.286072234616,241.258862770315,360.309083207458,1
1056000,438.98005006726,284.287868434676,519.779421152619,242.494979647425,391.532588197565,1
1057000,464.733583608813,294.409857487363,527.617161747301,274.828981941761,402.163943192426,1
1058000,456.658613391177,386.445682106961,558.729333486476,267.192414098593,398.915140465802,1
1059000,505.467237826973,373.274487219326,603.657305710493,307.50033663903,382.37156098629,1
1060000,530.698834217391,379.690343233938,617.893829335169,341.230183992622,349.164475652089,1
1061000,514.792556599457,386.739341914369,614.158453325226,302.661677483905,322.420262597588,1
1062000,509.795501636048,286.129927006018,602.144527200228,289.656158472852,314.569181124619,1
1063000,471.021219070873,282.995222277379,613.097516648882,258.882513506416,323.181445331483,1
1064000,488.790507883464,282.894196757334,567.020960225279,200.153976990514,324.254070007866,1
1065000,488.435049221183,279.717531157293,567.35329153721,241.658733374387,345.622145475952,1
1066000,561.194281496209,351.484535324688,743.467814739088,281.767474005019,361.234371952935,1
1067000,524.258855075099,375.085713967665,744.899653929033,281.561588569924,352.621799771839,1
1068000,519.967635234683,384.462247791816,762.103304115841,342.794143302951,402.847487142751,1
1069000,499.364293954194,357.478398525791,730.075522506279,340.302732365607,383.065011200944,1
1070000,464.056906030495,300.814197833004,541.382229018886,309.289997926723,387.117920341884,1
1071000,478.761928317618,264.928807451258,486.86975264471,322.846228483916,433.545361053131,1
1072000,427.657065049821,257.242856524411,492.162748081956,289.158604182302,396.645777334008,1
1073000,454.967531190562,308.99762098543,572.154380491076,267.658698651599,414.507493412915,1
1074000,475.875292398484,322.326972775922,553.372697860772,300.71615362167,407.12430073359,1
1075000,558.499855190908,337.338514555573,607.620769495543,284.746576470841,355.014027835395,1
1076000,590.09042623292,374.279074568663,683.719435235388,330.637889680018,405.399134159788,1
1077000,611.533736676074,331.573532135528,631.410015341929,330.107124983731,391.087316629193,1
1078000,541.019429929245,332.088902778575,659.324724650074,292.659171114279,376.033020362431,1
1079000,472.786851790371,354.722766291402,651.671508864392,305.8862442208,371.980411914945,1
1080000,503.272573985291,308.513916013749,571.795157263456,274.970424561838,331.659540757162,1
1081000,474.859456933708,327.42967106295,576.851496672374,288.026962298369,351.57635773851,1
1082000,536.526520302045,338.785922573274,587.681293863641,288.427956933089,354.001612500229,1
1083000,506.717014336786,326.469541512911,560.370195786203,278.350718419796,334.510031803155,1
1084000,485.648309541783,361.537697942387,632.060500081109,256.182454955554,316.76597150603,1
1085000,504.28819002194,362.177024932375,646.321848875835,231.582368009595,308.854918104569,1
1086000,465.391271968885,342.439344645403,617.107253103611,281.202519297553,320.592797919588,1
1087000,509.286674295672,369.175885668148,628.081586471854,288.059083278945,383.10861797921,1
1088000,832.929183179408,13934.5895953955,32212.8987467901,395.263667356788,470.677516362006,1
1089000,907.820523662271,14680.1644645029,36614.9168223683,488.728516757018,471.909901303763,1
1090000,893.343352170165,14782.3456349228,36813.7518597835,464.414508325541,446.971328582799,1
1091000,926.662426393061,14774.3606312002,36890.7112072555,461.114795981719,407.640363604318,1
1092000,623.332280361049,1182.77244716033,5243.76688982206,380.079410861753,326.301293198453,1
1093000,524.004579491192,459.515692636346,836.613298316066,336.018150350967,345.022824599823,1
1094000,535.042814777474,354.988818799091,651.027291984486,344.986577460152,362.311503759284,1
1095000,485.571991350939,320.635576212457,612.58980440313,355.026556239906,345.13970722748,1
1096000,456.390172402112,311.031911662143,595.823504532807,360.342376505713,334.205808480288,1
1097000,450.358145908864,289.157297621574,554.417477129755,351.375883233233,326.371923584885,1
1098000,464.675065027282,280.159001711256,563.860397196038,352.948549912742,332.71519386246,1
1099000,457.292125246655,328.690543153316,517.843291486297,331.366233019943,359.826304528271,1
1100000,488.357084640527,331.824559895996,546.734813752964,325.970168594953,374.039848883058,1
1101000,516.477185959473,323.497278980465,604.136420764945,298.181454908342,350.754193682802,1
1102000,492.579799976842,324.367245621859,573.667052823181,313.511554586063,338.8171658773,1
1103000,504.725563255305,272.391367880162,594.830708854209,323.244464820163,327.437537988088,1
1104000,521.070402723015,254.782260145605,591.440439929565,326.731012087383,356.626879655634,1
1105000,491.083107160598,246.991216245063,548.17637729955,325.506231578168,376.002811640163,1
1106000,536.815723971853,267.201152552399,642.533161814721,291.739421210171,383.62882371342,1
1107000,549.639137138543,273.015656374184,672.223978664699,316.526611285025,366.08187730659,1
1108000,516.476290502061,292.131070112983,691.435048653366,301.861798492997,371.873233526597,1
1109000,498.179079067636,301.931118310405,716.23042310806,310.487810049847,374.817798081462,1
1110000,460.790774839355,269.096183225406,653.91852498497,289.351966935632,341.479073504683,1
1111000,461.118613037245,262.093158049691,616.041705800833,279.621140342724,350.537976236641,1
1112000,443.097230723636,295.104819639493,655.182388688994,273.593473547046,332.9180223916,1
1113000,450.319323313318,303.41703782958,635.540868632772,293.05695725561,301.62914622294,1
1114000,431.246404635291,310.641556298255,630.729503067417,364.433292023038,324.429562637133,1
1115000,452.255304329922,286.477533530259,633.372100774423,343.688803760732,369.930797533101,1
1116000,441.938257779084,268.56304768365,565.925891854066,324.836191204325,396.403034920631,1
1117000,456.047737976986,271.347043483195,607.957587105642,330.721072681586,449.05363071126,1
1118000,471.083871863496,277.280099685108,570.40786735511,289.959689671444,442.286105086886,1
1119000,428.295248080097,301.906519984395,571.06249030171,308.645152363131,439.320314410279,1
1120000,446.532910482815,293.779796009046,550.361664862067,325.131907467392,370.288782421959,1
1121000,482.527317334146,299.988894836453,488.098954393504,285.409808899148,330.479525149653,1
1122000,437.331923483849,303.613939443557,534.779155337484,274.636045958012,350.347411202285,1
1123000,416.429748082347,329.70899541037,496.897793088606,298.613970576326,313.060855863775,1
1124000,421.121989076494,327.314643721418,540.061142442943,309.795077123575,386.34162796377,1
1125000,404.383556938264,308.973144383816,546.884623230841,337.438994692604,402.502235603137,1
1126000,431.077127431857,303.857919267305,535.638299455166,350.539721796399,381.174015792992,1
1127000,417.135494278063,271.844604118638,521.589164718278,339.118491126299,412.517910287796,1
1128000,406.107863052341,293.032374622734,498.835638764837,352.279568242802,379.002861501379,1
1129000,390.497743311847,288.49360919556,522.541102928207,328.759908153878,382.866218269114,1
1130000,389.603578350288,302.281098644885,534.929214821046,316.158867337073,464.289044387408,1
1131000,427.443315558296,320.218833094333,555.452637014582,278.579919571833,433.861798549086,1
1132000,437.51681540215,309.263416286014,589.655858730904,267.792918354592,450.092091440973,1
1133000,435.648923384523,339.405211400175,608.076850146831,269.959708526917,425.283090273059,1
1134000,458.158183200965,333.285169605191,618.297543260634,268.483605443333,391.04920849412,1
1135000,453.184723595924,320.30989972761,667.230204105868,316.756971075951,386.945097717466,1
1136000,521.600384532997,400.578883642441,780.053062780279,336.857168469593,365.275592136049,1
1137000,505.592152822244,390.656480531682,792.647415225433,340.792908421168,380.14755713386,1
1138000,513.295003796162,395.139300808935,747.540354356399,327.949136902624,331.901928171017,1
1139000,498.737044366381,395.91310305622,696.947671763465,265.072224287532,328.219744274009,1
1140000,452.30276336372,316.82058050193,571.304813178592,263.013283904654,297.230075622748,1
1141000,530.950126381318,313.156945496885,507.229312561325,251.596297090279,321.779892359907,1
1142000,517.393821895544,287.702120602099,494.96710770715,258.362319244365,349.148218038797,1
1143000,552.087349014511,298.659874481128,519.222737903883,297.315418134876,384.350687762558,1
1144000,534.288440122894,270.037772876057,514.221424218656,307.297558463361,429.116506392918,1
1145000,474.126196290969,251.113943950144,498.127091562855,328.911984613661,383.614642118552,1
1146000,493.936439856011,274.060904651117,526.013474781502,342.268986153495,378.663745997933,1
1147000,529.73300373341,260.839365124138,513.396803995172,325.391814837836,381.435955827266,1
1148000,519.240387804661,289.678505355789,532.598121601932,272.988060478333,413.003007216371,1
1149000,514.21227415766,291.689571965534,585.735243352242,293.478239934273,451.11546541479,1
1150000,499.921687772802,295.037721735629,571.604608705581,294.889043092605,478.851147583996,1
1151000,436.50235076599,303.158922509758,531.06166727076,299.535487681536,459.076066934897,1
1152000,419.858082369199,1429.13642810494,828.822059600627,336.684929253307,458.114855036801,1
1153000,392.481381508422,1525.76832006572,1016.11915634927,305.440636543276,455.731771318964,1
1154000,1175.20058327895,2812.43377562871,3220.68721354578,3454.61337517351,2916.58356457426,1
1155000,1408.25278590843,3467.01371724626,4049.53215625228,7566.5199596392,5208.18526174841,1
1156000,2100.96372172282,3938.66407861505,5014.37301929111,18149.0056099073,9877.1836478647,1
1157000,2967.87781284923,4905.27698727291,8143.12375815415,30404.596708083,16971.4533265818,1
1158000,5421.12458599265,5947.92928322176,10793.326390806,38133.9026460839,24062.3301431696,1
1159000,5520.30480056174,5704.00337691978,10468.9373959099,34579.1077147221,22337.6393523813,1
1160000,4996.28203760576,4207.94842978312,9446.2502149269,24173.9663322057,17842.4383785187,1
1161000,4231.92803216752,3157.54581421802,6185.84832541454,11979.3606165001,10768.1251267241,1
1162000,964.727026582154,842.473886248815,1345.41545489337,1131.86528692954,1195.06239284219,1
1163000,820.10013140898,977.409981541356,2099.05187150793,4158.00976460896,6341.82549548912,1
1164000,2631.0400917719,3269.18325072002,7961.67185727604,22198.0209094877,18850.8763701143,1
1165000,24831.2945220251,16877.9338609674,50592.8823950624,49073.3564343501,40057.8484657429,1
1166000,65239.9616721156,35360.0300700257,94228.3049787193,63493.9383940567,47672.5834620898,1
1167000,81241.0455077174,68272.2563482877,135235.762145737,79681.0477111091,53015.1628646687,1
1168000,133184.983259312,106680.508919362,204859.074643602,88903.3060738911,59466.8133718089,2
1169000,150543.079495835,115164.845207365,221873.48538055,87472.2815722202,54656.9974712869,1
1170000,166206.276360553,139105.811721349,256267.94124178,95463.353965054,67880.9934210098,1
1171000,226108.707942065,175640.291234882,298086.391299195,108591.266067267,84714.9524306732,1
1172000,206969.763203589,174000.172251341,287610.790324078,110181.10230139,83716.9313485214,1
1173000,210076.99826414,189495.215854252,301272.360264945,107209.978508847,84391.0404556587,1
1174000,213247.637909302,210380.445922048,384607.658039084,109798.798254474,94973.6701696158,1
1175000,163502.74156508,176908.817224761,385009.727745679,105536.018388325,97647.4841931116,1
1176000,238276.49258129,176988.385843476,523676.181246119,162911.073014151,114929.587888197,1
1177000,526462.023460346,302092.484002702,1004189.56968376,508681.202597357,227777.159282812,1
1178000,497019.184319225,271534.652758293,959921.608788723,521077.935421658,232234.422107062,1
1179000,515310.533161291,284708.651370224,999276.118898943,528130.597073314,238466.661388732,1
1180000,463711.772835713,270995.269668968,962504.101311907,620577.312666653,235172.53085673,2
1181000,193312.549572659,136664.512981655,515616.789913878,295008.118112541,145155.325890332,2
1182000,315732.417755074,265976.897508486,880875.574451964,507169.881810875,227746.545806018,2
1183000,643926.647415777,306629.072500792,1006074.17860388,653559.498673133,270119.621035394,1
1184000,682722.574921254,333169.939440061,987146.459167421,585608.901600175,280473.687730181,2
1185000,729197.324915518,360972.809883971,1055509.20355368,565634.243429215,274257.552037746,1
1186000,673482.336667362,251905.381124735,752642.827160145,343984.477741745,181151.914268413,1
1187000,399261.949406848,213375.048474233,657785.532701336,213671.749982098,147082.516434492,2
1188000,309526.416990778,162716.96820116,518133.704477877,119253.69744414,114712.432208472,2
1189000,216538.045931529,109877.636496481,372532.554646556,109505.53993773,84805.6532080393,1
1190000,157883.835130063,68871.2197911554,265235.542257163,115667.207359393,72063.0782635805,1
1191000,144598.057387973,44416.8781764937,161661.060574339,87580.70412659,36507.2723752504,1
1192000,160314.196078596,53312.6505006297,195013.944151175,91813.6156087761,37906.6437942851,1
1193000,164787.716067225,58638.7616411076,191299.358011158,125260.998604399,55354.363247546,1
1194000,141941.580143405,64327.3837531905,148761.358384275,101331.498926807,50515.3338130077,1
1195000,127238.006177578,93659.0626069318,189480.244477743,99816.052010239,51744.8368628888,1
1196000,169047.894650186,121769.580658891,244458.792964529,105539.279968854,61445.813207685,1
1197000,165858.560132406,158709.742154058,284440.641544863,94995.2611247519,55664.0747114342,2
1198000,169957.523956112,151823.330826425,291397.608166256,93005.653966342,52526.0711650272,1
1199000,99421.3881576914,95169.1396815578,200213.798579197,70957.8585213062,41823.5299725379,1
1200000,34924.8880511545,56760.2227349591,103310.408382554,44574.5803055632,20643.2636747926,1
1201000,19671.85508317,11158.6520800748,37333.7833459183,8686.3452582312,5171.38558547274,1
1202000,594.44002297027,378.546329321299,703.475377161257,554.573409560136,527.058698616417,1
1203000,518.956528212323,323.174812152249,627.858293137818,530.296584296454,464.757141344869,1
1204000,513.062783267176,306.881048104914,650.323192122816,499.895138195869,383.103388474608,1
1205000,507.53106756054,299.228990508636,585.409760175086,535.01426822706,395.118528233796,1
1206000,485.00274296364,269.060819219769,586.424392750336,512.711086423568,413.84173880998,1
1207000,491.195401318737,321.247714725801,615.305396708003,464.939513050431,404.312806648483,1
1208000,439.576981179921,352.836298507438,546.830309843438,430.09310606932,440.042107230268,1
1209000,416.476633630088,377.82775193664,566.481221567625,369.604946020739,437.304854017289,1
1210000,451.845195117831,387.236901080102,539.134148693617,347.066955666168,412.708234601961,1
1211000,451.446194236159,373.134777857955,495.077808010539,328.825778785461,423.037514914581,1
1212000,467.335674545846,346.0558896429,527.013117244559,350.540433872067,439.960987295354,1
1213000,451.813508011275,334.350322707571,503.404172954379,360.051229681598,467.402509721114,1
1214000,798.479766743936,677.711115243512,1440.29315014237,2796.51073506942,4325.17888163056,1
1215000,18724.4705754394,20980.4675785423,49039.8414015959,14985.9009873312,11850.0034432206,1
1216000,125254.886142457,92252.1133857617,234929.46234985,46474.9194950554,30877.5876114167,1
1217000,201032.20416311,159414.432778396,413598.682427515,96240.31204032,68357.1408571334,1
1218000,269474.896472891,200084.644343184,540188.346392903,123284.396757808,92778.7542709254,1
1219000,326159.651959083,205275.378604687,570671.429398725,153455.861198023,115243.882967505,1
1220000,246349.542563861,163669.494920261,448944.463841497,194475.625940927,126328.978934618,1
1221000,204590.679416744,125340.315891358,379605.967172823,192030.341267037,140563.847546136,1
1222000,164355.977846709,108221.909641655,328823.075378726,189244.388370058,124626.639316989,1
1223000,131189.722766466,121191.013589959,351851.993868021,172836.226736727,116309.936644699,2
1224000,165224.427716468,146896.511020012,394188.790968772,149790.721180474,112799.77879103,1
1225000,190881.733709075,159039.310515032,451625.699907349,130930.858130104,77856.5825319468,1
1226000,188964.063444703,153877.065432872,431139.180638203,127939.397447102,87695.8396162773,1
1227000,215923.906839173,149566.257368525,534871.454529414,157663.504055274,78898.8477522175,1
1228000,230753.063317798,204447.255367919,800395.133692043,252358.57267663,82789.7622433252,1
1229000,303329.640897,338090.035971497,1163644.36032892,503661.019668175,151563.656919119,1
1230000,362652.825156137,378795.945570924,1263121.52540526,591639.314174213,214115.652088438,1
1231000,466725.400834299,490999.178115551,1344418.84722241,751590.008067122,338244.014952314,2
1232000,1064372.88130987,580644.753512006,1475083.10020161,1005987.55840203,471333.850992354,2
1233000,1052425.45953624,507532.172926553,1235969.70083722,889921.534741763,432847.61072807,2
1234000,969236.872338118,450758.942624759,1088866.38746629,795149.299326062,354328.550045104,2
1235000,805869.127371395,309379.037754156,816227.119309318,608165.483973747,228107.374458415,2
1236000,137884.260285865,113225.34476347,326407.254744764,232957.034500557,78436.6081405738,2
1237000,34579.7676835657,27215.9717081937,89749.8889897372,82575.2097157456,37631.3760195083,2
1238000,34925.7948853629,26098.3237584362,90122.1293579944,74979.156077851,35141.1553369187,2
1239000,77468.8907942159,80096.1475162686,308269.033497412,98479.4076972678,29555.2039705912,2
1240000,141876.527928711,152388.143799632,488427.314615957,194036.585657493,60410.0035930099,2
1241000,211093.994715079,170750.442547104,549700.812042505,197707.667878993,69682.2338295299,1
1242000,309357.685981803,204452.714579382,663554.16530603,208603.926128069,75506.4130068574,1
1243000,275872.440321475,173252.004868607,501256.139092014,212475.514547478,91668.6332552908,1
1244000,331486.427050922,157463.396562635,537532.138279455,135304.184854702,62591.5899966918,1
1245000,310451.535096691,214939.448498714,793219.518886171,224394.677406295,79357.5046155784,1
1246000,538062.848992949,587690.819769881,1871598.38667273,815648.560977328,211473.891297917,1
1247000,568664.042058487,584464.242095537,1889694.90564082,835160.765840223,212059.910516151,1
1248000,449882.020143875,526198.049995943,1670795.10043004,804228.64283853,204068.551343418,1
1249000,386158.500333281,435781.916408572,1306232.94955982,700850.836580859,172843.299276018,1
1250000,57542.9027323009,28763.6832157574,106721.008745582,92506.9565176059,31898.2684137838,1
1251000,8944.67381741477,4299.21762685312,19585.2207884452,17550.4937879966,10181.9994670311,1
1252000,2464.50555026717,2326.34816730852,9298.11295995013,6964.40765131924,2566.30461642144,1
1253000,1023.79407358357,1413.75274779823,2750.32583468502,4302.28131428067,1586.72001941456,1
1254000,633.146967026533,484.017505970044,1131.16479526583,1219.62320707692,1014.9962714348,1
1255000,479.496869260604,407.201978296768,838.20534586824,675.348493287956,822.149010375576,1
1256000,503.550778790263,427.053786621535,762.455804876501,435.597181440431,723.492936893335,1
1257000,453.458722469068,418.497366319313,744.281038810446,420.034817524869,610.526074459826,1
1258000,463.469742673838,386.514525406334,845.90267525755,602.362117034915,853.642803528092,1
1259000,474.736778148378,371.101228609143,891.611843373659,613.719705633222,1354.92476253114,1
1260000,504.48147748006,347.779103647222,935.848613024215,663.182927558954,1368.75374096414,1
1261000,577.04764434624,408.363054881451,906.525295079611,689.512395189713,1423.20419704295,1
1262000,615.720827380018,475.12503266787,836.804716621465,652.166300987857,1205.09175326106,1
1263000,645.487933415705,486.246751539238,917.161317144962,1425.32166948135,1129.56342147271,1
1264000,17412.6483265879,13828.4113650532,42198.9882744141,16072.2496496436,11867.1440792346,1
1265000,25032.6035497064,21916.3193585972,69421.8681871362,26379.5628142806,15525.1345160874,1
1266000,41202.2713219453,37432.2072729519,116736.384563003,43323.5878948094,25201.0830303833,1
1267000,81753.1254976585,74557.1838132126,239682.918591773,69284.4535966691,33667.0840053288,1
1268000,82504.7545495516,78603.6937117788,258674.551980955,76268.05324937,30600.3592959585,1
1269000,100554.211144821,86711.1692786407,317102.191911712,100796.08518069,36496.0132897715,1
1270000,93208.3435512024,77028.1495803039,312547.30526438,96500.521562021,29272.5491706811,1
1271000,79396.2792007323,63910.293485074,248746.567838919,103448.091517371,31157.3758181939,1
1272000,115585.232325468,101300.179774533,389785.163216817,140246.667672966,38713.4779849993,2
1273000,109249.478771017,100931.615368764,347990.74582617,116309.100998446,38608.8562536624,2
1274000,108285.85839968,101231.008094828,333077.538426925,114293.86413306,39541.1324273894,2
1275000,103458.409111646,85140.6175570383,310282.597597645,99870.2006446697,38596.8856384049,2
1276000,54665.0659089122,33634.0275341087,127299.450163338,49275.1695414068,26332.114235321,2
1277000,35929.0222958913,18212.1699764834,85247.2271398836,38808.1209344407,17269.5969651651,2
1278000,29594.8201541412,13312.9767541728,63449.0147935067,30798.1469235111,14673.1192486158,2
1279000,11495.5304073103,8488.797016638,40409.1502679642,14906.2081156431,8305.24135581289,2
1280000,44912.7518181121,26848.715736237,92690.8094419367,42525.6656473586,14826.5072792555,2
1281000,72746.6122390017,51762.8804105205,182375.617877794,77420.1181322113,27700.3318613228,2
1282000,83462.4575189347,55404.6652495485,209777.613524383,83966.4887225517,32947.5827961275,2
1283000,102263.448630753,64049.9448128179,236526.155999738,94300.0061062995,32118.6868684451,2
1284000,82552.5227409776,62723.7856305734,242372.193267321,92391.430567408,30708.890563711,2
1285000,78104.7561074752,46797.195890202,204222.310043401,69388.7675629852,19306.6606675322,2
1286000,90381.9115658793,53000.4021407714,201701.582744343,74358.5879477922,22282.0090986913,2
1287000,104109.917247736,69468.6592161561,277986.594181159,84203.1587337505,30399.6812667288,2
1288000,85903.8552520958,50135.37239084,202927.098625943,53722.3845867065,24035.8366713682,2
1289000,90731.8196175404,61106.3979685731,219554.352343027,52510.3452248191,27729.1960836528,2
1290000,66326.7895262033,50002.3233391376,189370.111616359,39036.4292859299,19255.5548549833,2
1291000,29998.7285078656,21787.9572600269,73087.920415029,15584.7706995957,8499.83006569488,2
1292000,29579.4559118024,20843.8750350939,71669.8640047183,12487.4922822889,6768.27888555157,1
1293000,737.020519021909,423.39103572568,1695.25459509763,1364.60706867823,1234.74024970735,1
1294000,577.565003525242,373.531365883834,916.011991595996,571.209806352002,592.255391736763,1
1295000,1275.0247637379,1860.1467085143,1723.536311591,3282.57452194147,3811.32766309058,1
1296000,35884.8978074245,31712.9649869039,73289.3777876065,26821.7624619035,10176.6878301841,1
1297000,211603.946841775,91991.5782039427,220632.770075616,52458.0810321995,27771.1567387209,1
1298000,366592.1494603,153164.736594645,347999.05491197,85663.1684812865,58419.7177485756,1
1299000,499201.870864071,207264.752315922,481987.859849887,114040.317267783,86983.3055682316,1
1300000,502390.543624574,215431.369967332,517772.976049072,164836.66728408,162300.175051616,1
1301000,408607.794719544,190936.71147867,475342.603523926,186064.513977339,159363.812588956,1
1302000,259118.835344926,131685.327157284,353874.315100682,173742.998019478,138586.333549744,1
1303000,127087.243112226,76723.0443291922,222073.869841529,145365.170721857,108287.972629206,1
1304000,91221.3649714919,41141.28562656,119674.261493371,77709.8813225061,31074.1234215897,2
1305000,21657.8219257775,9597.60284174625,31588.2684954344,112106.144286305,65809.679175546,2
1306000,87307.0891939662,29242.2813913404,89993.0204394528,146172.975519428,90062.1530953065,2
1307000,113078.727903678,36969.6886329371,117519.640766836,225365.150630974,143655.92666416,2
1308000,248755.254704839,51361.2945307101,169190.063460252,294262.893487151,202516.863099209,1
1309000,245020.257444622,51699.5891069922,180606.475020618,281238.243729675,182480.880082525,1
1310000,235580.4661327,74990.3113692246,236865.864147287,352653.777618237,215177.914560311,2
1311000,297791.529887853,110492.098128434,316898.791779377,330443.875147727,180084.839767903,2
1312000,280596.496356038,138601.143762324,407127.513939197,278869.620723649,133159.91242613,2
1313000,393222.528962467,180813.262152371,546792.012607096,233365.917194663,121062.693832627,2
1314000,566111.403447162,168604.796170664,558470.152151716,133911.318422024,70782.5718527078,2
1315000,529707.322769247,145772.716393679,518697.791576791,110770.56444415,81407.9762899836,2
1316000,587365.986740678,135116.768078165,525126.205587858,105247.300827199,77814.3150854656,2
1317000,512550.349760706,100901.237842948,409848.462808892,96410.884614499,66689.391426399,2
1318000,349552.728303974,109277.100805679,337348.940433891,85832.5344131553,54205.2337423611,2
1319000,309040.801730736,90836.3430920726,287782.392042515,71726.5374783898,35681.9971278819,2
1320000,132334.325804733,57399.7132281042,136346.268935203,55981.7588848068,27124.7990167624,2
1321000,87163.6791281826,46230.7090628416,85718.3928648505,43584.8621261533,21948.6840409835,2
1322000,66353.5300801602,29198.2768131815,102356.423173699,42159.1663430807,47102.8313789188,2
1323000,117193.435377881,48394.1983880087,185322.312767683,47239.1008771711,44871.6960147092,2
1324000,132742.040250952,53684.1433670962,207378.363442809,64877.6447776374,53383.6543094826,1
1325000,157275.195789271,59866.4825986668,242797.877257242,94229.2005789764,79870.1962121052,1
1326000,212946.948445663,74017.9331580365,283839.509660421,117007.40080567,78858.4244781769,1
1327000,210417.639458786,70069.9342063884,246045.187086323,110713.123833938,88755.9673367921,1
1328000,229526.603464675,73806.8029838553,271910.388518227,126467.978806139,98240.6399751123,1
1329000,223596.472535792,69320.6429202204,251040.091434626,114750.70881227,77946.9901869457,2
1330000,159055.447268222,46333.5846176953,219857.220825065,96544.5673651033,68406.4920782421,2
1331000,121637.779641602,36592.1757714326,167020.31063576,120701.951516648,68990.781426456,2
1332000,94818.5711649292,31357.4687616221,128693.853205156,120173.489026309,68625.3904182652,1
1333000,158253.316486918,43974.7447850819,184096.432338023,125497.807526611,93179.4663970463,1
1334000,171479.135557244,45274.6693986199,204283.210919697,125257.761643992,78539.0044147087,1
1335000,462370.545107954,59234.6977310665,242087.082512732,98001.0032562836,66675.398086553,2
1336000,453190.553118402,54684.3385971493,230921.482483122,62963.1687432223,45006.9164853146,2
1337000,369860.238240492,38997.3458557854,159015.925192729,38568.5240044788,13306.7294943423,2
1338000,314727.076981699,22497.4783314793,52575.5652445876,19278.8800735318,9234.58459320113,2
1339000,662.999225335582,522.382156894124,1229.8140720258,1210.36471238402,845.051427565128,1
