F1,F2,F3,F4,F5,F6,F7,F8
1030000,110.564053546694,878246.038997386,409691.138599236,552078.187512549,140869.786115789,41490.9158091485,1
1031000,136.99237265838,980127.057741125,300895.717723315,439514.504003652,144312.042580383,46345.8648268613,1
1032000,126.958259160157,989017.425171836,199231.068205104,246587.184987663,88448.0802572105,47526.8015751586,1
1033000,116.569413450454,1324852.60380763,699243.8982868,320666.826249295,147205.464332829,71673.3824301524,1
1034000,124.063344045191,1608143.57691934,846444.958758539,430661.876408022,193971.916859457,80965.6928576436,1
1035000,123.000844216795,1636167.89016609,523100.327261265,495529.625570823,154047.655134388,51876.6585758988,1
1036000,116.66570828327,1396182.67954769,479469.903548521,447311.136044998,113543.542835655,43731.6428936174,1
1037000,82.3190289547238,1009241.82980443,319219.880309678,290316.040754944,71385.2114706085,30065.1484156612,1
1038000,37.6888427547849,392709.108712048,77475.978936446,62139.1833976698,18939.2748226274,7828.67993992076,1
1039000,26.2321862347948,7461.67204886269,2754.97180536861,1678.31085723843,1585.68868551006,2182.41550754959,1
1040000,27.8735238821505,3346.28357725865,1469.49048729193,1272.59587269738,1284.09986483651,2855.34961962975,1
1041000,33.5637420792211,6249.97736526358,1774.22626646005,1677.9542436535,1584.70541299596,3570.444588675,1
1042000,34.6506679028276,7512.97013581957,1723.44186994354,1623.80300167613,1332.83466368249,2819.09797419313,1
1043000,27.0013764436216,6158.20268125409,1576.6793525277,1623.02567565445,1062.12338462698,2664.76696987165,1
1044000,24.9139367625295,9459.16858642582,2773.06182900909,2588.50611123449,3332.49468162144,2952.57260514701,1
1045000,30.4271515491467,18201.710802908,9319.02628016518,3943.23847197848,10918.6671885246,3713.92862879155,1
1046000,32.3382778073038,13903.5172885914,8053.91417438103,3493.20843726794,9192.28335194285,4497.74130713352,1
1047000,31.8693072085413,5926.4296733666,1433.78590298894,1922.69120490456,2870.93979096773,3494.63388559352,1
1048000,29.8366819517882,6481.26644287523,1395.99470868763,1859.64738141613,3430.15437920721,2625.16799641926,1
1049000,24.1480734919677,5807.31050617911,1025.01100623045,1798.29006005112,1959.57814237054,1599.0914792905,1
1050000,77.1984008876771,173584.252558029,96260.6658411439,57069.0655175175,25041.8912939122,13232.8539336236,1
1100984,124.260298624439,1119200.19934263,506635.283867741,194979.560182295,94630.4554828482,38310.8019668792,1
1101984,131.657573213228,1407834.70881241,571535.568773973,309709.005891986,147696.231706933,67828.5871958553,1
1102984,123.050794755397,966507.495263196,407233.052354752,231511.202924275,131628.915091876,87493.897376384,1
1103984,117.634633536328,913459.10818963,427503.89572466,168850.76600938,147862.495125668,85500.7137982332,1
1104984,104.677883572088,891657.611255325,368785.633039383,256626.221893949,148119.373150238,72620.2554807268,1
1105984,121.500698352116,1151491.80275382,416169.242873967,309123.303123825,115474.750688975,60215.9663436464,1
1106984,131.285742154303,1623185.71178085,548056.31451063,221915.607619664,164496.218094488,64507.8015570651,1
1107984,122.081851663281,1929214.21044056,616622.940627639,165679.398638589,160075.625748417,64077.0965043571,1
1108984,124.715135108945,1613722.34972388,498687.241750377,289951.832139625,97216.7839233175,55489.325119249,1
1109984,125.381779712733,1389083.09437156,387807.999681058,292087.906614268,107081.29380006,63192.4744132797,1
1110984,109.377485628055,1477965.16111685,545983.839574483,547425.076726629,156839.510687698,80188.7497966307,1
1111984,84.9421832185083,796246.735422708,390846.841185394,547083.03538468,101611.876087265,53265.1904886179,1
1112984,72.34511414163,93168.7912245025,52057.0215981849,151010.397441879,25829.6153929863,19930.0452200656,1
1113984,68.2774450531376,81929.9460077812,39452.1108784697,80756.9771863046,24744.516960379,26385.9256720558,1
1114984,101.333091243258,670243.216258374,121747.763236384,239327.826920594,60743.1678949519,47096.47446914,1
1115984,164.340570446781,747739.450539641,197276.573442729,332517.912045543,103460.852991756,64945.5687759246,1
1116984,158.189046089243,209717.594451779,120330.582092027,152513.833409598,68798.1931709471,48610.4293854644,1
1117984,101.362915663036,213446.676547444,50075.1601855107,75844.0209623604,33781.227978371,29622.7074944697,1
1118984,119.28116321993,552652.605880554,289921.986908617,187307.610268722,45294.1837336293,42821.6656181508,1
1119984,139.552697509098,1226257.18802124,575288.280249883,314854.308966922,92406.0243834045,58089.9580708583,1
1120984,148.504685363552,1889967.76524705,718687.62837263,401890.299182846,158792.740630873,96806.3173185759,1
1121984,169.122657045576,2078973.78200952,926984.595436067,381000.233419224,162968.560753006,124190.624361131,1
1122984,163.164195301631,1890116.29624606,959289.445505445,593388.718556504,143123.501152691,92457.3452405295,1
1123984,124.979848230763,1820129.09380256,672380.741529288,511148.892369665,108370.530834754,61792.0212492185,1
1124984,111.777582126114,1595855.23447818,371226.426725133,263197.898068716,77929.4009805392,47762.0246094366,1
1125984,123.886277052268,1331461.03974186,347100.482765072,324580.95410625,75529.1101271841,49867.1399606885,1
1126984,129.396389708334,1058651.784958,469305.647505235,315064.757788915,98441.099797071,52871.4792951053,1
1127984,119.025207454182,727444.55224068,441509.486252159,274618.609875957,110985.628788614,42884.4426553914,1
1128984,168.817448044528,1101454.12035238,391861.81799828,260206.143582713,110256.884599182,31016.2284095544,1
1129984,188.435085111336,1308968.64471004,368927.099618878,221853.67676878,88753.6557238761,45104.5752531739,1
1130984,161.7323605712,1634874.81098957,343340.408656336,256336.329189979,69483.0583857041,74958.8450757857,1
1131984,152.001008603637,1901309.64763321,327247.382385977,309661.917444238,79089.866380912,73021.7304360187,1
1132984,128.286772444794,1705148.83467493,256716.228901085,156758.26268992,58186.1295689355,46245.5342892424,1
1133984,121.838839769122,1421768.14183753,377129.28289734,63560.3502214398,64385.4295212871,36074.798940669,1
1134984,125.079621823757,1174151.84558037,418857.710820362,145348.18681402,71870.1128675951,41298.0215871343,1
1135984,112.483478022671,1103064.06380523,308865.932390995,344953.494387568,84667.5939654773,45924.1410319079,1
1136984,90.4525229268298,875868.56201569,260344.961259316,256311.812067866,78752.3606407576,44496.4396640746,1
1137984,118.412784647148,806597.293421226,276522.523974926,117090.264243246,65092.9072524579,44047.2474586997,1
1138984,137.768952722745,1083806.50705988,712387.088255635,253382.332263959,114394.451167949,65643.834391421,2
1139984,169.784151105788,2142573.99817474,1270405.1504847,598942.848247768,183721.878068674,77778.2308691768,1
1140984,164.640917560619,1964704.93526541,1075347.39485174,582778.230383289,199441.240091717,83094.1972361151,1
1141984,108.886377106979,884444.065852169,504714.919358689,249532.017671766,135705.684202307,65600.4680819212,1
1142984,104.11309313198,689965.644590909,303856.167057896,225575.084862529,70535.7011741534,35379.8036215324,1
1143984,120.212042242071,671510.981029249,253178.024286436,211592.191123794,53413.5781840734,45902.4443362084,1
1144984,135.835503523502,1254797.3008849,327904.919620589,273023.292106788,90409.2112753883,70985.8158147305,1
1145984,137.615945031071,1790463.80675611,489504.770050761,350477.31139542,113360.007447894,70722.5684355489,1
1146984,137.129498683412,1441161.71509676,459614.770185537,204056.587501023,103919.70604565,53786.926514918,1
1147984,128.976149303893,1026550.70820891,428858.202172194,188315.944390077,124392.153098936,96579.5061113742,1
1148984,105.047613007717,1254655.01530887,448894.276601023,249352.970666379,135613.965289927,106004.18780117,1
1149984,91.6083439690373,1021528.88055097,265061.187016335,212545.863018418,85080.1691615825,53915.7332018478,1
1150984,127.2693305355,737084.451831619,140176.665414545,254621.662985849,52322.8456652764,40094.6528300867,1
1151984,157.736171821493,1712988.56465616,358134.205896135,265871.25810044,69342.7514997294,59042.2870176953,1
1152984,171.931430091774,2462331.23862947,1442741.90889515,469378.745310956,229761.120838341,92349.8493288711,1
1153984,167.567417092626,1654932.43588003,1301592.17519312,420386.298567334,223797.423354196,102221.263573647,2
1154984,143.8642940802,1317795.47247566,303076.803161963,232289.565032653,91293.8629132752,71922.6115981533,1
1155984,127.670508405446,1487156.40809835,338042.396941144,335109.932623422,82005.084695321,46117.3854707157,1
1156984,144.351653441588,1549249.7691764,398902.148090249,388850.097377923,110730.810760918,53375.5488108082,1
1157984,141.156545117433,1802725.79150492,667845.186620436,366718.368536756,196566.879150384,50438.7768056495,1
1158984,133.182997329336,1922945.32470143,1075699.15250394,435660.272408721,208651.954524199,65080.279013875,1
1159984,135.315073130235,1790688.98247102,826447.80530256,430962.314389398,148312.852072962,71526.4389919911,1
1160984,145.006953571889,1380334.83855678,485481.605535298,290934.610123985,107847.168110506,49653.1913043197,1
1161984,159.160184116812,931594.500555194,561112.978163938,201420.483460785,134138.11935568,48858.5127056005,1
1162984,135.181744164891,377851.113803274,389441.666302139,88058.9704890003,91485.966120289,61427.2535692454,1
1163984,131.327679915355,1827464.22798437,554958.407103206,439133.716781582,114819.584889246,67128.3466980481,1
1164984,138.652775144916,2357720.82205271,857316.046053624,441919.020725757,185266.09183598,59921.9699782493,1
1165984,117.437381897463,1404611.30981983,684411.288600659,353953.563522658,126237.854895674,56485.3841146775,1
1166984,90.8648995068047,909352.680607329,365463.874475017,365529.793459457,64851.5122443052,40742.8181486179,1
1167984,99.7081983967695,244764.397422926,159594.485225243,98160.0289623242,45952.5159631557,33206.3747593437,1
1168984,90.7870885960238,88198.652469792,60047.322369992,107723.061326025,29447.4139666562,28735.1716909397,1
1169984,61.6797705164457,25060.3342464951,18236.3670160153,63103.3173029415,12066.9960166124,16820.7503989587,1
1170984,86.2842704117218,345113.056467027,159157.953837128,139543.56860491,48324.1803513844,27958.0159912752,1
1171984,105.380037286289,1057911.88018315,437373.904430357,380160.688979177,163125.48830986,59892.8558838535,1
1172984,114.434526010663,1351394.78889868,471503.402100142,365080.581750238,148452.566520005,71481.5327999217,1
1173984,146.185721334435,1315708.31877879,519404.381309869,547504.644173205,110173.24902501,66374.5633511233,1
1174984,157.107109481032,1748851.80633501,690580.977845209,647296.004128657,179796.70571104,83855.9835449449,1
1175984,154.105690523842,2093947.36596548,886485.384903936,507146.819642842,275739.663643946,130328.657233095,1
1176984,140.369989743109,1144016.20378108,539626.61092529,294157.907456155,178823.842879596,109827.110257945,1
1177984,82.8994910267409,115650.231811993,16750.2911470378,9145.23838754607,6055.95225884267,31467.6437064047,1
1178984,33.4305645078001,8514.07869146103,2641.47265318065,2378.13162188517,1960.55857162976,7865.53283491863,1
1179984,32.1445817533932,9685.40275297579,2247.37008818778,2801.75558413463,1690.33480348064,7901.70184608708,1
1180984,33.5423928995834,8754.46245986333,1636.3808349969,2773.39624208556,1461.20051994962,6453.86246481466,1
1181984,34.3281651833782,7881.27097862931,1825.85494188523,3549.17890719867,1568.8898502807,6606.25869733702,1
1182984,43.8510348974347,10110.2934489148,2043.96564964953,5709.46887330104,2104.28462058815,5435.23863677449,1
1183984,71.1111727132043,39438.2615624623,17276.2365561128,45344.7632587265,12771.6108313776,14710.3113464436,1
1184984,93.8977082557384,281691.234524237,80798.0416498602,127341.849090035,32135.6795014988,28242.5050963616,1
1185984,100.949737242103,678132.908668245,172234.119033354,177769.96379001,46637.1133328667,27033.8433747856,1
1186984,98.597813089386,821967.257514809,268081.018003323,280689.486083343,75095.5669006453,26479.6668869278,1
1187984,102.369562230159,681633.057929063,411261.231834241,354390.727242382,87681.9493430923,29788.4148804649,1
1188984,114.266497346162,1259446.33668612,597586.830852154,268734.958815856,109011.726902656,32079.4539242625,1
1189984,141.4956306174,1762823.31029831,788389.718829417,190694.815477263,181999.196513254,68176.5705953107,1
1190984,154.604995718038,1545553.67212192,610969.02362402,177954.56275945,174595.531509077,101235.057078156,1
1191984,131.171887233854,991094.728674602,284640.981476308,114893.093729957,109229.231185008,79645.5118007787,1
1192984,109.339737158402,777650.661623271,297598.794318659,163596.195276964,102270.232296914,62920.8859973003,1
1193984,128.704878968111,1380244.17329811,421989.753614955,299265.237807828,107853.178469652,76619.9970402457,1
1194984,123.865225978305,1189332.90618222,551679.748064802,289421.158079441,129186.610036843,83039.2695375141,1
1195984,122.264443891917,974227.3226405,406273.491041013,316421.165633669,167135.618800384,66799.2934312804,1
1196984,123.347652240302,1099141.57163348,426679.964301433,709909.788415167,137624.290748764,40630.0427603808,1
1197984,118.217971701936,571662.272622247,385884.02855651,711083.024840097,66591.9558238226,49269.3818994543,1
1198984,123.061282918717,172245.007470442,103915.116050795,252447.815206742,40757.6574458103,61753.688920988,1
1199984,112.977823371496,252375.429771744,192157.511326613,254457.561698643,67669.9891548169,44824.1205035821,1
1200984,116.065240303658,308213.733381796,233474.323684323,337945.415655313,95448.5545963573,37412.4525852225,1
1201984,137.995227034779,1241223.25361124,451280.471442782,338197.852303552,104017.539132428,75912.2867709917,1
1202984,151.568881466499,2397665.36761018,634844.618800549,351624.682494699,93526.1667457532,117729.178502133,1
1203984,145.389464671858,2901260.36131038,553101.558640122,465160.707250393,98717.3236727963,95255.7993995944,1
1204984,138.870425118469,2274493.55435043,546989.195427803,488088.638889567,133961.444165814,80719.5656964108,1
1205984,182.780848469261,2561626.80894311,903936.798508455,394670.913956897,286256.803603433,143918.102992054,1
1206984,187.069080203874,2222621.33231447,809831.477610079,341370.20189875,342513.427409825,201376.491003758,2
1207984,160.354277938715,485387.794346975,241683.0410796,276146.742168635,196634.494695589,262865.309069138,2
1208984,214.118218281367,2108226.75385894,775998.44212595,680239.051659783,222544.856992619,257307.119475667,2
1209984,216.810833770486,2755989.96392514,1286826.94930188,1349169.21317532,219149.337162552,152246.130154047,1
1210984,224.529977998427,2507834.64806485,953934.282352421,1497731.78376523,209809.912986475,111006.41138159,1
1211984,224.363220724771,2886767.05223671,904235.792668983,1004462.49791645,209298.784267208,108669.921453219,1
1212984,166.52342310498,2084182.85888916,682171.535855319,555245.185040262,117464.301856454,79164.7550709368,1
1213984,133.437196429468,1718777.85724237,404772.991550631,393863.356212792,103048.222777342,66371.7023653262,1
1214984,126.397445677295,1446870.90028481,563967.652188067,311976.69206568,127789.816432321,83861.2654303068,1
1215984,150.107147511312,1691174.97549725,772254.782465809,569156.782858548,227702.555987217,116225.133251069,1
1216984,151.866955962201,2199988.43836575,681031.40820571,472027.610362089,235060.171519181,104371.962255731,1
1217984,130.1980880094,1775142.79127223,450919.66410733,170561.292376356,177133.920623653,55675.8791405016,1
1218984,107.135804658971,1117931.82600353,343218.005062241,211793.210022178,134380.083601683,34384.7852800555,1
1219984,99.8761270069475,846340.34311666,269578.550883594,219598.383454609,89212.5388322883,31242.0475720157,1
1220984,93.9359203519181,593272.135343753,191846.391051763,175200.405556032,53240.2039652811,27733.4270153933,1
1221984,99.3716555062987,695862.224915395,135899.053149752,146221.517079708,40362.804979376,24228.067107131,1
1222984,111.278627069598,1348625.98458273,319593.615005371,196795.286025019,77662.7967993499,29870.2471373769,1
1223984,138.620329610875,1666952.08448,512176.129332367,227054.782033311,124366.851968566,53591.3266030145,1
1224984,152.666017432526,2544618.04555228,566881.490596282,509309.684568653,167021.661448642,62131.189211033,1
1225984,142.511828923197,2407039.68364533,539682.901541025,573578.5872869,190005.852387614,58008.0235594083,1
1226984,132.824852009481,1156035.71377675,369406.185484648,282020.782482899,140873.765846366,53509.3828064002,1
1227984,125.418012074367,1316073.48630046,272648.683408776,170282.154536719,72307.3326056503,36400.5293614819,1
1228984,117.344097329332,1521979.87601779,298500.607309364,199392.79719717,66883.0679759649,53178.2875376247,1
1229984,118.976476872961,1412729.39768277,329424.881889047,258782.845496424,89433.7422753921,65824.094855605,1
1230984,127.168859807499,795992.111263883,246694.591892561,195701.624919848,73254.3089901905,64707.6383432753,1
1231984,195.564102847217,437858.016598708,186180.34435974,339290.612818532,132662.518839262,109363.109120287,1
1232984,212.525046457833,639005.042780743,212716.745752992,574900.970371501,191698.625128921,104574.067697409,1
1233984,180.776785950998,998882.936093998,310101.088350538,654420.865789046,141750.324219267,72581.0766396245,1
1234984,178.843477464022,846773.779519025,316069.489453194,388655.421418842,84252.893404085,93643.4216937986,1
1235984,170.316875407096,335432.901992971,241266.850788386,165734.061356036,132315.242837904,125708.38146312,2
1236984,164.400802809539,407953.019437405,335285.954691386,333351.332732378,259144.994160619,182677.913033471,2
1237984,144.739602750894,247914.894707428,207104.681224225,205401.889080021,169054.303980505,174619.250930666,2
1238984,111.440431883045,48509.866836,35499.4102335493,12260.594875619,26213.217125746,73291.0180162254,2
1239984,69.1468671527293,13757.3853772785,4366.16118161232,5177.23577039543,4666.21678071988,6995.16226172422,2
1240984,50.5229699477009,7127.19035439814,1759.99827527582,2752.07506005055,1454.32522385089,2440.74213431168,2
1241984,57.0782543852253,16812.3231970918,6806.48485121354,2104.51790345507,3882.71631174803,4025.73342601728,2
1242984,58.07631961035,23003.8112895424,8286.98550204701,2821.85119422191,4881.89406906516,6058.19255780349,2
1243984,68.4443719051924,372182.355305447,71097.0399118861,45933.3915510089,16366.6596044738,10858.6638919956,2
1244984,106.577980111065,1072973.79220211,435981.215781969,170908.288462559,92667.3376682906,40101.8631315109,1
1245984,113.5460128207,954682.993739949,485144.108750205,155483.365153507,131816.112662093,46133.6358567003,1
1246984,120.815641261923,765802.598687725,507620.048555693,244249.294333997,114483.601906972,58487.4937943955,1
1247984,152.234195594727,1144082.07360597,597496.968156552,338224.662405546,120795.485319531,75602.1884786333,1
1248984,153.193322662092,1053186.51283883,416288.895113276,239476.49248237,114424.790465414,80037.2778846767,1
1249984,147.62159377311,1139302.29554912,440370.188111786,295933.290662322,127836.11209008,85313.0172058951,1
1250984,133.738331348927,1220980.95732271,434168.803263542,298605.581804903,154906.208903743,92617.8349828736,1
1251984,126.981491568024,1053360.90114511,386207.024737617,260161.261884668,147318.399012141,76348.8962011603,1
1252984,121.059053671528,1151411.61645507,369515.313718765,204439.772289471,125809.398412286,50274.9281224831,1
1253984,116.470545448535,1306726.18884143,381174.698446592,246145.834400382,128064.517183691,59891.3075318415,1
1254984,127.307498450502,1127060.77988683,390380.606003572,255571.420429161,145359.343645277,57245.5445033872,1
1255984,99.5576057626839,669096.971784971,280786.452313792,108497.102974845,102678.378155135,40452.3012685099,1
1256984,57.4470565700435,265534.011538398,97503.8065543327,54683.7665534705,39903.8213171849,19782.4818699101,1
1257984,71.5418675827617,32130.3941113173,27337.8424506243,39925.4308016696,19987.1198236921,13729.6182495043,1
1258984,94.8434402751958,48411.5118446375,25132.5398197089,27218.5788209336,12423.4004216326,10284.7458806307,1
1259984,74.8906433628145,50802.5243678392,19568.093590626,9241.4585025248,8677.88345397122,4908.42990399852,1
1260984,39.3818470431476,7752.80732167053,12544.1486110194,6117.03933637876,4140.66159741741,1571.48494825011,1
1261984,33.8857681761946,797.438812864011,2912.8255665564,5492.57260348688,3703.83190838527,803.044432615748,1
1262984,29.6379977227725,797.459533147644,1251.44493368935,4123.72873521195,3288.65946361359,504.622927604086,1
1263984,22.2820585866018,593.951401087294,597.016835070075,1907.25712521219,1836.55333998911,348.858052261472,1
1264984,28.8282904291483,433.023207915896,588.453646447505,1014.86899083282,1100.91623022941,500.677855503044,1
1265984,29.8287073184141,463.587554281023,718.431912922252,1317.78859431134,1512.3079280024,514.803586348726,1
1266984,16.6613779833251,528.181717078318,438.182577655013,768.666925432954,694.272141861303,203.336176736988,1
1267984,14.595926704376,447.510469959648,214.575655612747,387.525508519388,163.008597674447,157.854480456512,1
1268984,15.1339317919824,176.019765253127,168.064305406804,403.407989193507,193.868829777276,121.620952965135,1
1269984,15.016874944434,193.917555899889,167.248120711668,378.186481459856,195.170050274123,149.666731646624,1
1270984,14.6271434921628,188.707909463638,185.642653895861,358.243114074042,150.507625598181,162.753658656436,1
1271984,14.2351351305397,197.713113213202,256.672123113282,400.640140359557,122.321524019646,172.446592743186,1
1272984,13.345047418674,252.838744855704,335.197107223353,472.875052952998,214.583339826269,179.583571184868,1
1273984,14.0965841150041,207.140340212809,246.733498266691,426.603894104198,238.775801901085,151.127003644366,1
1274984,14.3975720142234,168.756835460991,205.57787115786,344.545925639034,190.466632307595,147.398680508589,1
1275984,15.6944431056034,198.762154958589,335.96337524712,562.715498537989,512.200284645592,157.363925675225,1
1276984,16.084563384,228.940004885126,279.255790837916,603.597565125096,523.806318761189,142.855484015616,1
1277984,19.0559924137138,266.783786251479,345.052468980286,1240.64307730274,1104.1223747998,157.811645198984,1
1278984,20.6298832964894,268.233065751694,436.623412878506,1619.09039587556,1435.63259283504,202.362103084822,1
1279984,22.501863583967,273.925732790598,516.037159054335,1801.2383149065,1766.61438945712,271.230596434541,1
1280984,21.8017455291024,272.098007834162,503.554614614913,1844.02762123986,2109.15080206444,259.015298250517,1
1281984,16.2041386755826,204.919995204235,262.492812843213,795.490001132505,935.499043531735,153.889791235329,1
1282984,13.9942734020336,175.73521581885,202.940135211216,318.636583534791,221.134101441335,104.936203104118,1
1283984,13.9099829137253,247.784536671793,218.304164210773,346.235327097814,155.88710608235,104.200082469049,1
1284984,15.5622811520874,270.767645620179,248.381077085061,368.665438489646,198.60530154429,145.201067906566,1
1285984,15.9788675636262,196.002700611258,244.731346407313,374.063480333195,246.882920631693,162.924592059676,1
1286984,15.9177150910729,156.664693120763,248.743273715726,417.394818633414,267.503882887607,142.214393815905,1
1287984,14.5726068080426,138.567332505716,239.691690261367,439.131905015552,351.805110896985,128.745557526005,1
1288984,12.9282435835589,153.451402823027,176.650408790333,344.507567244207,284.398432005349,140.879104988419,1
1289984,18.2867391323048,194.453520387423,241.797279758555,386.058727552097,192.526454132413,174.36219404542,1
1290984,18.9810910144296,176.478411294695,262.134744796628,417.345120206201,247.416373613992,147.659766088646,1
1291984,14.622759146892,177.231531811988,183.689437184601,343.475868991363,232.320242341974,98.8573117453862,1
1292984,14.1188449040789,232.026218668693,163.771056124147,279.031989405269,157.3219220847,120.811774099387,1
1293984,14.4472400196592,283.118381741479,168.644963717144,347.790472976383,374.395609596413,128.079975273788,1
1294984,14.4182346487791,220.326433848359,179.399187984472,343.46214684295,380.347727498581,108.263546543519,1
1295984,14.3220745047971,152.245147089176,181.140496406757,298.309724270234,142.554772203257,100.655214143027,1
1296984,14.2161809942683,190.138720994239,174.100670089521,359.776993331993,217.42242776585,133.641636878711,1
1297984,13.5318964389728,199.719881816861,189.66080561153,310.671194209554,267.227143862652,145.223126215498,1
1298984,13.6063902993177,230.472460771351,191.310292487143,345.623624368227,215.957625238397,131.179112722519,1
1299984,15.0443664003587,232.057294252494,188.308413334435,339.028982967921,161.246110016871,147.86729111505,1
1300984,16.1014925295828,175.289948434304,197.970249409299,339.519207185189,133.787821158355,147.741387545302,1
1301984,14.7072555314657,204.992143040193,169.328654443919,384.547857596175,159.847719248121,142.035668263807,1
1302984,13.483465131131,203.201351284737,233.99652896661,414.329656238603,206.922742201065,161.240748470649,1
1303984,14.8816188525132,233.612969390732,264.834910250444,790.894066073929,638.587076266318,164.601796363649,1
1304984,16.5344428174583,248.623575992233,255.639702789082,1173.75501699302,881.317071106696,142.15086531878,1
1305984,16.2131628094218,175.428649972142,232.426249528399,904.066984404623,555.948252307247,121.618595833466,1
1306984,14.7546799901254,165.433551361208,176.849601841584,464.850118966375,343.454416821217,129.16198124114,1
1307984,14.8211841781935,177.406487402447,376.062608965438,862.444846132163,718.250383493023,155.563880737233,1
1308984,15.2098369007446,168.460031386817,429.122289346572,1042.29264606559,850.455974275185,150.265996991386,1
1309984,14.4773457831138,164.352237392408,234.907265466316,643.467690953445,557.18377356672,137.636270809366,1
1310984,14.1553474063771,199.845305803026,191.4211453017,470.189307051174,442.607880869601,134.509201424139,1
1311984,13.6692935116079,215.850977778993,197.03580574303,482.861535389527,363.339877818556,168.625098719852,1
1312984,15.2273510662149,279.19114625315,253.171273555814,592.578656737829,456.678001130682,200.79058084443,1
1313984,20.7421345797355,269.038697343328,502.53987664166,1374.93407626753,1129.23126731504,198.96133955677,1
1314984,20.6044979301557,205.730216053716,480.359091124671,1301.92509322274,1066.79127340883,181.086876160387,1
1315984,15.9938743200563,238.770284250591,223.343338789228,646.930533560419,447.286872596603,136.129087869515,1
1316984,15.7527665159004,285.459369350349,190.166047216779,674.746743866216,486.971479750201,124.230939110397,1
1317984,15.3255224272058,265.862847425134,304.817319346935,993.175807346372,726.176060719767,178.73839954486,1
1318984,18.0376766373201,200.539950678638,355.260618248566,1518.66053470716,1127.30721430469,281.545307638299,1
1319984,19.2265638053095,204.524760563169,270.057485352886,990.021713528322,794.08776696106,262.987295822095,1
1320984,17.5709780502093,237.924632837442,365.460651028554,989.479932475709,957.138278334228,167.157243856619,1
1321984,16.9053896844927,241.268647267519,350.273395360215,1228.78689586444,1175.25273435535,146.257446786181,1
1322984,15.4668714792888,186.824177851194,210.054110655737,699.137593062783,574.87801739217,140.905894603247,1
1323984,15.2986377735681,205.403590576415,275.985460174824,750.579260012248,598.457443237464,137.115409853926,1
1324984,15.2627583880969,260.37363123803,332.866771422017,1074.48045279293,834.830743388382,123.042093196748,1
1325984,14.2661678979964,220.566600307346,262.752168074491,781.101437588003,586.61183744675,122.631113860464,1
1326984,14.1438040311626,206.578808302282,213.297784595246,476.697435387353,464.891006893798,133.054730441016,1
1327984,12.9817632061473,227.495620615249,217.73642661222,467.023022217313,404.050478750326,107.048332831382,1
1328984,15.4442601522492,249.876226551099,311.157758121854,438.400291278445,493.76905581774,192.677615095293,1
1329984,18.3980785555011,227.419515268831,329.848107725066,697.537420943976,658.974260429149,236.232998903406,1
1330984,14.8753928736953,201.276244526118,254.886573169884,683.057486336376,356.908974155919,130.430206304011,1
1331984,14.1579101188767,242.515504183608,231.25243587712,403.943417528596,210.60546596417,150.914737856678,1
1332984,14.8985260756376,225.731355395832,198.244661963606,411.099681203749,269.715963065445,179.423450579838,1
1333984,15.2734718715515,197.077046083168,204.350650806016,671.598869800201,435.823542650556,122.759843674279,1
1334984,18.0747356847217,199.928423992516,188.683806036001,963.207884614064,696.083859340176,148.657602224758,1
1335984,17.1726437885818,199.905768706391,226.021612334485,662.364707902927,505.177985614812,191.434287593476,1
1336984,15.5561952847078,189.898918957014,250.405161440654,374.342938665978,229.704828426709,141.317417377001,1
1337984,14.3314422051593,186.265932603546,209.571244506372,506.052723414907,356.123273399511,91.8562552379213,1
1338984,11.9754370991242,163.67687609856,194.525451985284,488.143492231431,434.193819701338,100.640794012575,1
1339984,12.7273384977725,149.850475861023,179.930659949175,381.028419484026,331.174855700576,117.599382861007,1
1340984,13.6031969647089,191.9764252731,198.738826843016,620.561844080941,530.049979813645,120.445476690686,1
1341984,15.264790195433,181.826789117232,217.920517250354,767.518775240863,651.059477012755,228.822268258206,1
1342984,17.8374585165265,224.933490913315,599.662099792832,475.884716345909,491.814258389747,245.484090069798,1
1343984,16.8531354322103,309.371612352006,604.853585299648,632.094462931571,598.039534242982,142.79612213699,1
1344984,15.136663658569,284.407863586139,260.977273877768,803.914683513927,580.665528887925,132.882923803501,1
1345984,16.9272638218416,230.899568745721,287.908172387039,845.357834094126,742.792576460381,148.566657049576,1
1346984,16.3276378426436,181.287575583529,233.922329800828,869.11261044055,833.407571474043,143.067996608917,1
1347984,14.6493639864906,172.570709057556,204.076374053312,488.725177190022,395.191633321527,117.480883642246,1
1348984,14.533787757366,202.261572477203,198.8544472279,332.923729257705,259.798133616916,114.674022380269,1
1349984,12.7866600230065,193.796943565975,174.486141251119,413.739720215594,392.818417120976,122.040462593221,1
1350984,13.5434081021545,177.430459459177,190.042512222686,447.460123572309,397.527785250547,134.732843250418,1
1351984,16.2870804191853,177.067873618503,242.485074637573,450.805817347244,381.562496285908,126.992946632267,1
1352984,17.8091111296722,165.847985482673,481.688960437429,638.396664435638,637.879292320089,139.229405019261,1
1353984,19.9098901498768,2195.72442248805,1082.57064837966,3670.1337010231,1049.17901666765,308.520798834817,1
1354984,49.0139702849574,12667.3245804052,2440.87565638558,7544.59945196298,4937.01790411372,959.093850955336,1
1355984,63.1038613606038,12835.0882686077,2478.3340732342,5687.03957516905,5800.28276340399,2326.20406582773,1
1356984,50.8590980364826,4648.41363587838,1355.53850045662,2471.45269203001,3142.31035782593,3703.02886805581,1
