F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12
800000,800000,57.0863675720284,233442.500646425,45422.815674498,48531.392113858,88893.2414131783,6421.00017488063,9536.97357126077,14334.5943049352,10108.1982434185,1
801000,801000,60.9401894202483,253408.092171155,45475.6846075227,50865.9297518866,114114.018366435,7865.29573522832,8651.09745444057,11870.1895217224,11014.5821538651,1
802000,802000,62.4504646085212,203985.258650153,32691.2886328912,25760.2778307738,98876.9453846723,7379.0798713156,7732.12666326815,11408.4480173662,10647.1920623156,1
803000,803000,62.9035988836413,247695.620687452,51218.0667093834,22671.1788334099,102454.782215247,7330.80497207004,9681.36378551357,12634.8591327956,11955.735379561,1
804000,804000,53.9936704026387,299833.02296352,67917.3288445747,29043.4091607021,118809.590961269,8691.51487110271,11743.2838686335,13886.0451977266,14082.9754447451,1
805000,805000,55.3608137057417,216017.9035895,59018.3394114705,19618.5428657866,115500.758247749,7356.9799386033,12362.2787620434,18765.7040959117,10826.0729723423,1
806000,806000,54.7184169727407,152768.74345448,58104.6611009835,12484.4494222556,124781.373922737,9720.43138791708,12243.6074910237,22864.0757161377,11170.8967590028,2
807000,807000,54.6203173771062,371115.371547004,122271.765145098,39349.2345724192,196198.207931355,13029.1013550663,24685.9188912302,16090.4188702602,18479.6013636026,2
808000,808000,55.137536697744,380490.646570607,101384.737546569,41636.8958781924,188386.057913592,9322.54118170973,22551.2388218655,9673.62587954399,14760.478631496,2
809000,809000,49.6523898652595,272675.023548181,98770.1809396784,32891.7855842403,287982.213972676,18420.5089189846,40031.5088779301,13151.7742217499,15317.5028826106,2
810000,810000,56.5242658541535,214813.532506088,164597.15257636,37679.6202182238,382258.07373658,25985.667702151,72299.2866797052,20476.6000154167,20529.44225645,2
811000,811000,46.7736011557476,33020.9130937098,81498.7570691043,16759.1332337026,158095.920631114,12960.250321076,38486.7113868777,12261.8597035991,11737.1109537348,2
812000,812000,33.2136400234495,6298.17040682508,7672.31804742175,3638.88639058126,15461.2887897273,3357.36698720099,5156.61748914841,4828.07733578156,4006.45750534588,2
813000,813000,31.5908113317068,2918.05852745676,2640.03556718753,2024.40103690401,10306.1442355752,1579.80398750273,3606.98059045005,5219.44106558119,1973.67169167009,2
814000,814000,33.1332850895996,2836.5458614978,2219.17476972875,1221.93384235825,12332.0761389323,1036.10465052894,2225.40924318206,5278.20123758167,2079.18616915833,2
815000,815000,36.6642278051351,2109.85921034127,1572.94129358391,974.013747731859,7787.32066187617,951.002879430977,1743.07679691094,5076.05303929729,1541.66293930512,2
816000,816000,35.6469255809684,992.757572203717,476.905558495464,633.773819049034,3806.98693404695,1104.00753718795,1299.27157676231,4269.80516878732,1283.65928983138,2
817000,817000,33.1713774454013,54839.8200404971,7773.49630681481,8470.94136343765,22825.8143613641,1914.68699185013,2783.80223341447,5710.32198524187,2183.92013321414,2
818000,818000,33.9699501421578,61007.5256701379,10173.1973974059,9789.28690482153,29787.7666612419,1721.15565329357,3905.79292964151,7625.64631529657,2429.67179709489,2
819000,819000,34.6261188123436,73736.494829997,13500.1224109872,6601.66402904286,31392.5684941073,2415.42636318825,4237.65221534932,8200.30827176038,3004.40200816414,1
820000,820000,35.795888516542,115736.051423896,19878.3611369888,11464.5678903408,39749.1031102559,3133.8512075807,4998.91068777125,8137.1427106544,3272.45696797849,1
821000,821000,39.6113844301789,114549.376270164,17969.4139090785,14797.6519328077,39444.189388314,3073.0036528244,6977.58039094703,9472.36525877738,4777.3519768859,1
822000,822000,42.7555503426527,131553.166949331,17107.8915137053,14634.8308211611,47094.3842040501,3547.2546878976,7122.59445189039,10375.0120240988,5563.59223670983,1
823000,823000,54.8197664588078,174584.921643563,18896.5759870001,15257.646739412,66474.604381047,5917.20049663577,6746.14812833521,8168.2049279041,7885.35362839313,1
824000,824000,60.677013959647,187068.956341763,23802.7236969486,19365.9744290779,71676.7981597227,6122.23825154474,7887.33610040864,9485.29096223087,8224.51612013221,1
825000,825000,50.0791726402062,112792.926078009,19134.41055969,13472.7563626476,44136.4196495909,3552.13748704375,7017.48228105522,9656.33924241488,4397.24229494681,1
826000,826000,43.7879464125333,74321.1628098115,13734.2702424206,8091.99192974222,37950.1096150253,4129.38955679232,8427.85329409296,7804.20302162127,6359.8167188818,1
827000,827000,48.1959503557672,128016.58758951,23153.8079717349,17927.1945823639,54816.6960948078,5163.17790901659,10198.1628522951,7689.48454203708,8205.88720374867,1
828000,828000,52.0504586596091,190696.22198666,31367.3644371135,19750.4110886704,68546.6472007017,5318.03557345252,9623.49976525697,7002.24249067363,7386.17362135765,1
829000,829000,51.3351377556961,204030.999918197,40315.5189178232,15187.8938614954,82384.3467166202,4826.14854250445,10172.7095678002,5538.46549426868,6395.47910127364,1
830000,830000,48.5028385048124,165150.971042044,26573.4133756426,13028.4453529659,62426.0764829356,3513.43007273107,7725.27767835504,6157.75603073222,4549.54493872001,1
831000,831000,37.8775939015947,64570.2490140008,3088.48538078846,5225.27976651236,20547.1222281572,1883.5482734487,3188.91286753793,5490.09607028644,2898.67940809969,1
832000,832000,25.9544810853189,1771.0803841965,1841.20921153913,806.967321681165,5834.65083132037,1237.27041151984,1495.93870803487,3804.08264566485,2447.25490370081,1
833000,833000,23.0413350481236,1089.549643592,1092.29533045719,485.671508841933,5862.9710479253,1081.67348741058,1036.11331167178,2980.18815551424,1447.48529494216,1
834000,834000,22.552349279926,668.532059628711,537.173581821879,403.97877553408,4411.46428587319,1078.98930803515,1361.3901610094,1243.69419770448,974.06732872664,1
835000,835000,21.2610665456267,558.106648555762,562.205389043022,415.051990089161,3497.28262304758,1173.79495702098,1657.68737192354,690.402439158063,1469.29980010518,1
836000,836000,20.5881289742276,709.866345636499,811.429022215837,598.825135361792,3214.14915478804,1520.05402163565,2193.16999296319,1096.16537370088,1769.4341074279,1
837000,837000,23.4166962596217,6184.77262557439,1111.07296389703,2013.32363217317,9849.09657679755,2982.8704724483,3850.30401854279,1852.70635317547,2184.63418689871,1
838000,838000,20.8487023326979,11177.092217437,1205.93812444009,2896.20307097496,15175.29733153,3778.74077735413,7851.52931538286,2437.04171709689,2116.00404712207,1
839000,839000,24.0666377040011,6653.79822510918,922.42228005123,2056.84595325414,18865.4204641348,2950.60739389122,9528.57538172541,3918.99294506184,1638.04380075841,1
840000,840000,32.9406734722759,78433.1810508222,29001.2333706253,15089.0548524134,57871.532606428,4185.85169509652,11524.0577511904,7068.6289421828,3632.33650662602,1
841000,841000,58.7583885490674,209821.956041175,74205.3574846716,87041.8057072064,127857.366627028,9459.65871201768,16288.5602680991,11879.0594940208,8717.43571379018,1
842000,842000,62.9306174031049,138904.701245688,47213.5901635454,76172.1392207354,100487.686388673,8386.14419404277,10982.7247265297,9289.31414614194,6988.15240398446,1
843000,843000,51.5297793498287,9352.31936679293,28128.9159405521,20523.8782110853,39411.6162048718,11854.2158791145,8766.74016833044,4738.98217884992,3025.67471855912,1
844000,844000,69.43998380352,5354.44668183677,38873.3544900899,20781.7886902922,28969.8179744961,14984.1331661934,11581.2332790261,8113.78397019475,5729.02196604698,1
845000,845000,65.0549598200998,4543.27786877731,14496.8934029584,6154.26752175725,9661.3600658087,6040.62904895816,6175.56170556904,6424.97612441501,4237.42624009297,1
846000,846000,33.2381358112132,2595.71827791975,2596.67556609035,3077.99980771207,1708.87542270392,1259.11847547837,2087.3223228118,1515.49829440409,720.488420113301,1
847000,847000,16.089842096273,639.67371910085,912.91855663803,844.345003745073,453.586068351654,446.989148967366,968.823569722337,482.811808631465,388.101564130864,1
848000,848000,14.0897341643877,546.879276044097,503.425909384988,574.816841883049,405.123887740974,372.916314698821,482.976210369988,333.409839884848,305.697752310831,1
849000,849000,23.5243945022064,936.256555511528,662.828777739251,2004.53439450479,10195.4259711186,11029.5218943976,1866.22026333927,3013.56560137981,468.916204818883,1
850000,850000,26.2500325815693,916.830430544292,705.199294173477,2117.25177732388,11959.0598076586,12893.360752339,2154.19645323849,3541.97994850649,728.154812603521,1
990984,990984,19.899504395486,484.494718956644,337.562489641822,702.831579133727,2619.48515178846,2535.46617307013,912.069466785893,1174.60216878419,663.886577924619,1
991984,991984,24.6063680614428,600.978465883472,292.350769385312,705.261120570473,1464.63425962428,903.904943117258,964.642868046127,1623.1951709254,628.882329602487,1
992984,992984,31.9911629961113,772.465986042425,271.594235172602,670.349078611092,1684.17169199597,704.36070303744,1023.17353615018,3472.68791381829,1266.00545478554,1
993984,993984,35.5495447791218,675.81805439468,261.000938492899,452.051990649818,1609.78965902671,642.554481600173,843.344293072603,6618.65009541325,1767.52690153293,1
994984,994984,31.9755471981711,510.836359442485,241.139839085841,498.748301772521,1692.56065043307,645.080390865118,812.153908656329,7044.06262663637,1529.10647820634,1
995984,995984,31.3512426326892,935.980837473244,489.509407728329,1522.36207695406,3010.06608194646,1271.53343349619,1874.39208438906,5934.10647805264,1801.35220099748,1
996984,996984,33.4850726651022,48338.6767636869,6026.25375736221,6889.56496943245,20826.8619415059,3483.83289934692,8217.005850681,6644.24478302967,5806.64289334779,1
997984,997984,33.6980544240081,54020.7574789909,8724.81248195494,7735.49793776646,24139.5043539428,3929.50244642102,8236.35614990894,7985.56908901385,5568.35960908393,1
998984,998984,36.2581353967634,62874.9814046345,12415.9561028944,14040.0024038607,27824.5451464309,5137.04131327684,7153.89699112536,10206.513024881,3714.18836858764,1
999984,999984,41.623448603286,136259.143086415,29320.7296768275,20170.7402833085,56279.6992514816,8736.64031742169,9712.38902151077,12660.7134501053,8875.69246382103,1
1000984,1000984,41.62031764312,96099.3557633207,28094.678000092,11860.4004509198,44137.7549556751,6208.95514335386,8136.42541945482,11756.8687538987,8877.81171030298,1
1001984,1001984,38.1444951376288,80753.8680097789,18335.8225761628,13154.9340493045,45440.4293098868,6257.33850158818,8317.97190530161,11111.6463881238,5828.00084716707,1
1002984,1002984,38.8931204647137,134235.050304444,33667.5292463307,16369.0981805218,80086.4218426121,12646.0012042278,8913.40406869862,12103.3445119647,8402.95168096895,1
1003984,1003984,42.2323138550812,208354.647144899,60326.0555168591,17556.0220214401,144645.155577283,12380.5094721456,14318.8354218853,10956.2393487703,9263.39000930377,1
1004984,1004984,47.195601564056,195655.604610068,48421.3587709319,18158.745062443,126009.740751617,7399.98465788639,13480.3053082934,7648.74425579834,4840.51284523643,1
1005984,1005984,51.5844468879265,76480.7201080118,17383.5306708545,8705.50878590645,48317.5280622912,4829.27422463541,10583.1229202122,5781.45665673878,3346.62643248189,1
1006984,1006984,51.1518807426892,142174.738484787,28433.5540449934,16700.4209216565,53016.5948699755,6030.64405145786,13602.4994992813,8074.9929062033,4977.23666296232,1
1007984,1007984,54.4714112913226,256672.349605475,39531.1058624661,29763.7751220375,80257.7890300084,7404.68967145205,13045.2501933383,10893.28649619,5102.89870657898,1
1008984,1008984,53.9066024547928,170277.575447056,28079.9636325338,19111.3587381317,85400.9297864245,7464.18757599062,13778.6947349189,9353.35845606063,7951.12621302625,1
1009984,1009984,41.3050709484114,41908.8007779583,14584.3421652592,6363.15546955851,57299.4342722381,4729.83162791387,12271.6312814538,9877.90163707202,6676.5753559771,2
1010984,1010984,35.9355948543952,8114.18967602597,5687.46112133411,2499.84444139779,32730.2241335606,1403.07484740447,6831.46915208948,13070.3509815761,3001.72469413503,2
1011984,1011984,57.5703472232376,5194.72873247154,5830.60470329339,1224.90074194891,22032.6014638892,1684.16573172501,3436.66904958083,15163.7251542788,6088.28793474248,2
1012984,1012984,68.1503004050557,7099.28749775353,7074.40380050859,800.575459583169,18005.8460333996,2133.11918927407,2528.09649944895,16277.1321269046,8835.62718711662,2
1013984,1013984,75.935885027942,41501.6855496005,15363.5113712668,6145.34238543974,30677.3030023733,2989.26558624036,3622.76650196632,18506.6215057062,10209.9747525834,2
1014984,1014984,81.8159660879143,165180.173917111,26848.0136676375,17363.9893660135,55315.9729039772,5308.41888473925,7461.11332997464,18056.7069855696,13615.1534782089,2
1015984,1015984,77.4202904938957,200506.661239413,40016.4235122334,20527.6057545864,82342.6310984906,6718.53607627838,10120.974542917,15904.7144213263,17069.0260468966,2
1016984,1016984,68.4450217153367,78612.4200838843,28603.5823937685,9847.62299059184,66422.0835844287,4873.64054156819,7217.74541210901,14152.2816734638,12929.8646907145,2
1017984,1017984,56.9254186792241,8141.46321369229,8090.00606494134,2790.5465763336,24389.0209386387,3616.54888841966,3837.25603007298,11894.1986421918,10982.6715286607,2
1018984,1018984,47.6171778859607,3881.3432973257,7032.87370633518,2506.24859662848,16261.3395771037,3386.24249446688,4123.74262843656,7817.05063476209,13163.9045399807,2
1019984,1019984,35.4417249572698,2833.65128365987,4602.682926176,903.978203920912,11909.9509533286,2110.58417832249,3153.4829547402,2235.86187536926,8228.900828818,2
1020984,1020984,40.6947757036511,3021.13119601132,6067.21737460416,834.649801859529,12055.2126768264,2041.48451035847,2429.81051009539,2493.42086574573,5889.98380550499,2
1021984,1021984,40.8979293161087,3087.43235080368,6785.6166911461,1000.87588266435,12157.6634479003,2522.21808627771,2410.47239469836,3129.54687480175,7005.11438521519,2
1022984,1022984,35.2876342980885,1885.20498018829,5110.71346125277,758.736374211899,9353.21562303983,2422.70941689646,2226.13106849783,3220.85821269724,5333.5530225975,2
1023984,1023984,31.2888156884684,6441.38129819832,12063.6321377363,1816.69942103457,29902.3273958571,3548.56381992354,4930.31471384471,3777.65092066487,7586.94685185408,2
1024984,1024984,35.3497119786745,10463.0028048752,21650.3099565084,2372.56578563147,48700.1156554722,6130.54278685803,7858.04966695248,4239.14667462171,10807.3652490439,2
1025984,1025984,47.1828411590024,47240.62443274,28833.6231095473,12536.7832259044,53964.9514445909,7404.08159200953,11787.7121445272,4333.64231183013,10891.3929931247,2
1026984,1026984,61.4530752399334,133198.900851978,29168.9965053022,19149.5808757968,61290.0183709871,6224.28492768157,12986.0649719915,6586.98933966715,12949.3791911379,2
1027984,1027984,65.8265001609575,223225.850328932,30740.3569708083,18853.3252414799,82435.3320778101,4270.84567876568,17330.7022571134,7178.79423333341,10902.4916222485,2
1028984,1028984,55.8553019227014,214530.567166857,26338.8191904073,16383.9621020548,78206.9100336176,5247.5018358672,14527.4762664193,5407.21313676923,6783.07698674656,2
1029984,1029984,54.1470869108782,198275.018668393,19232.3617827604,19109.1630199627,61357.088120829,6122.79735588173,8304.00024431843,7221.29611759546,9590.69330240364,1
1030984,1030984,61.7762970224933,200683.107095969,21324.2441940473,26079.4067125853,66962.8157346801,4706.53946022397,10427.8611365983,10410.1320946176,12017.769067683,1
1031984,1031984,59.0047766661903,133334.196979586,20364.9999517673,25068.6875877111,59356.5838123444,4294.78852519136,9325.53352805882,15408.6820780823,8431.74540579702,1
1032984,1032984,50.3299928570043,120323.434800617,21259.0095225591,17448.2739263798,48861.7832390177,4790.2889859529,8694.41334875489,16697.1864078066,7498.93418089776,1
1033984,1033984,49.4472445102885,118100.692542965,18250.2526853863,13440.8958548599,49338.2156641529,6374.68323712269,9196.63169535711,18178.8295282277,12548.6573616682,1
1034984,1034984,55.151830944632,167744.962739626,21908.4405844678,16103.7557171734,59235.6610713938,7290.84939260368,8822.98752586964,16723.3269681276,14725.3841542823,1
1035984,1035984,57.7966499057562,209798.487932627,24950.375712389,22095.5230687116,57609.7604523565,4930.14198902911,9736.23917004877,10917.0840584381,9576.65636888006,1
1036984,1036984,54.8088504648237,168100.638938726,31837.6261952033,24982.8214878385,67273.71713794,5356.57940433813,11642.3647454558,9657.83469640018,6087.55355182928,1
1037984,1037984,45.8032570310039,88797.6221849592,43418.887082943,15000.6486593424,91864.2210274037,11229.9790702962,19578.5502446523,7800.8012509815,10718.7667099124,1
1038984,1038984,37.440432851483,11434.0845777874,23824.733086363,6720.48181927367,59283.362192979,9556.11779580082,17141.2744757319,4962.45616681459,10016.1738578579,2
1039984,1039984,35.786000803793,5115.23815307919,4747.43076996828,4938.74410992221,23252.4065759766,5969.92977262307,7702.2059990632,2972.41970333785,5482.44855212708,2
1040984,1040984,28.7634893980784,4563.81270232819,4273.48788700055,3991.83578993521,20174.7502351699,6461.59215461796,6619.08628734559,2757.66779902942,4341.07489604884,2
1041984,1041984,28.0926476614835,8211.89280940159,7123.68439899791,11048.9009520266,22995.3126786964,9392.01771196901,11556.977285071,2437.07627277616,3403.42183494105,2
1042984,1042984,34.7001332306988,7644.68052108571,6506.8620893239,11168.2558561691,21922.1546502797,10084.0496051688,12326.3731991188,2891.01694293936,3346.12635792691,2
1043984,1043984,37.2745864846679,2043.051390263,1609.4782331748,2475.89047355334,9721.10436786835,6842.39079074443,4298.89801496777,3460.69471193516,3185.94458931384,2
1044984,1044984,39.4890188796445,2004.34463979512,2144.01651118814,2751.7746103166,11336.7746416127,8649.6255085693,4375.59101154704,2952.3947186839,4251.82205445358,2
1045984,1045984,41.7654530288037,2318.37045696184,2139.42171261893,2040.8184056078,14760.6404827598,9055.6396774458,5217.82783067529,4358.32589979281,6340.58498578015,2
1046984,1046984,39.4382659371816,2130.04833065548,1903.36616427387,1071.94128142911,16595.2864125301,8047.80416071638,3287.97984877092,6516.09604014038,7048.06506084427,2
1047984,1047984,38.3174999550556,1945.66601314388,2021.01868761447,784.402235976219,16845.7537142009,7362.70408515779,3377.34965442241,6970.2313110415,6508.74155630143,2
1048984,1048984,39.5754874977598,2628.51993246117,1985.44977485683,887.024897956228,21253.9047685482,6770.66050555432,4516.26196874811,9040.82594049855,7242.6392461716,2
1049984,1049984,41.834539636427,2619.83546533937,1638.82956678877,765.738155588042,23946.9364944002,5994.78344255688,3679.12379551393,11279.204130397,6939.23761240357,2
1050984,1050984,43.3197156160539,1845.42926677875,1312.34070279944,687.811029820255,16614.9351549723,4206.79262268819,3488.32823886582,8188.36078309277,4856.43767845379,2
1051984,1051984,45.2408457200294,1797.59738932717,1777.39222610919,585.673010925126,20196.4733792587,7424.87931223977,4994.42839881088,6292.94627594667,4581.31477048631,2
1052984,1052984,43.9013954005931,3442.21322181477,2563.12605310232,786.584909644762,33926.5583264504,13462.9611694232,6011.82110369382,9576.30268966838,5856.4819266301,2
1053984,1053984,38.9843100666721,3891.22847918393,2310.69115666858,812.53796823782,30579.1242927776,12632.702317711,6056.82851695626,9514.81865311248,4865.10296591432,2
1054984,1054984,37.063471425572,1964.74535549409,1594.45885567331,713.62233906637,16785.1859999038,8354.18662416988,6410.88559293243,7364.2016325801,2996.80573628949,2
1055984,1055984,36.0437138153295,1155.74705637668,1162.63155612241,717.992895441317,13768.0179703921,6070.66512208381,6548.76774073605,6028.71943400977,2504.82086287572,2
1056984,1056984,30.6573737637555,38866.1979581958,16104.3051741295,12408.7403674966,34171.6619278671,5035.35122508941,8996.48191945758,5586.83554602021,2664.69802415587,2
1057984,1057984,25.0173032579566,51263.6576750861,20677.8166690481,14132.7365389547,38642.7790854757,3936.62954813491,9969.39233541621,4978.34226290268,2356.71310042726,2
1058984,1058984,34.5771410529485,38246.369100809,9232.06570707872,3701.24638608763,27438.4912788643,3348.29078503762,10016.3293714887,6720.5142264288,3547.61914207639,2
1059984,1059984,48.5741159909505,70785.6298610706,7988.9161329533,6123.8113183948,35116.6137635394,4419.27271435693,10746.7011967542,7947.24541956884,4958.35017458303,1
1060984,1060984,52.2404144425788,180657.465422841,22268.791908718,13122.5852058443,78929.9726828477,4119.30356712886,16393.4888408246,6287.80261831474,5392.77941184809,1
1061984,1061984,53.7324828422852,209998.123581548,31293.9285930016,18095.2336432913,86391.5321412312,4647.0127766,15844.5426421908,8663.52340629621,7794.62796957528,1
1062984,1062984,52.4518777215157,209983.774664211,19796.6392959752,16212.626457567,49585.7095593042,5294.64707110181,11272.6174374927,8217.50287462019,8020.2740506071,1
1063984,1063984,54.8247369444144,195884.697373222,12170.5527573167,14358.5157653571,40332.0424746612,3372.99726435312,13230.8558230274,6873.01600100149,5265.14306531081,1
1064984,1064984,56.8075867796552,173869.203935288,21654.8318395937,21003.2780313008,57106.5959557839,3446.29769216658,10909.6821273932,8765.83834164743,5733.00442412146,1
1065984,1065984,54.6147028707414,251449.734648979,36007.5643770424,25170.4614493612,107585.920337322,5921.07585351863,12134.5310143569,10362.9414609784,8577.10553906815,1
1066984,1066984,54.0900772741155,212493.483522664,36849.6602270446,22622.5943084487,109754.056363443,5829.86037115357,13398.9922700954,13102.4243888502,8050.59744668638,1
1067984,1067984,46.2689043032757,101137.896184426,29089.7929897049,13757.0281551167,70985.7182579879,4042.86314038207,9249.09298902764,14383.9282178102,5937.72764863894,1
1068984,1068984,39.3114755939035,83912.761396969,26507.4161088749,7683.78903531257,55834.720233028,5053.15164062819,7319.3265498827,10845.6027888101,9376.50631976864,1
1069984,1069984,46.5721438777737,194377.684233975,78771.7998853542,23484.5416892752,175739.488298765,13338.084844365,18064.2512192396,13843.9187123986,20018.6208933119,1
1070984,1070984,57.4357322450563,279004.119944639,142166.89639713,33678.5833948327,268041.614322143,18704.111459151,31011.2059224132,31378.8480474211,27619.9068279239,1
1071984,1071984,60.8124482905025,278161.503278223,112774.944493006,32740.9377098812,202177.917579019,13577.4619617232,28150.7693029972,34704.3981912391,23354.2242086649,1
1072984,1072984,56.512831404203,261120.954039077,80061.8519581005,25937.8880125218,162316.830642942,12022.6399853671,23447.8819363783,20182.7328677418,16368.9540357562,1
1073984,1073984,51.8740679934401,223453.002282058,97529.3997422756,14439.3172391707,159375.139362363,13158.1866104151,28604.1412571764,12558.3030384894,15662.4478715286,1
1074984,1074984,49.3305309622302,233932.572567431,76806.2667543135,18244.8588840768,122061.242508199,16656.7948280973,27434.6106634234,16027.5687018963,22803.233231226,1
1075984,1075984,49.0452539450792,318653.396932648,160989.401089713,30152.5351217909,209221.15689699,39880.1710117748,27173.1400661803,16484.6522241614,25831.8126840277,1
1076984,1076984,53.4822907203036,303327.490159091,167515.448824521,24588.3450755294,234541.792145217,38746.4324657882,27623.7167679095,15454.0932824976,21847.4745087322,1
1077984,1077984,49.2298766662365,186629.120982641,60967.8805449558,15419.6056016574,111058.872514202,15734.9626444381,18245.359646306,18484.0167781006,20102.5741984615,1
1078984,1078984,40.2471114395404,97285.4747892196,40650.1922018703,13637.6242841288,81483.8265749899,9756.87203580832,14355.3542741086,13225.7894056017,14531.7994749383,1
1079984,1079984,38.216078692578,105595.602406529,23746.7329530849,15745.5571146594,71947.2322452623,8044.67936927139,16101.1200658795,12098.854542601,12364.2155434795,1
1080984,1080984,39.955028377639,195499.675031823,37129.5936298614,23844.0974444307,80338.0611001434,8595.0430651124,12990.7868112531,13217.069664624,11279.8129104948,1
1081984,1081984,42.6925735990034,166290.451669727,33262.3814835163,27231.0247281221,69504.7044711129,6561.5711816348,13066.5420221199,15176.8614628571,7081.64119708484,1
1082984,1082984,42.9096141178541,67966.7798117279,19309.5038496871,42058.1187850391,59187.8524618654,5659.71053865946,15032.7764275391,15431.3616210335,7502.80589107991,1
1083984,1083984,53.2474914652461,24317.6692785748,11404.7447961422,30744.2177393363,46416.863956482,5448.22789636281,8574.96879608548,10045.5736182443,6416.88606216122,2
1084984,1084984,66.8642546537115,18929.2022653658,34315.3021216968,34316.2590073653,95117.3832679032,9449.71390767424,8046.8774858341,9202.49130479914,12052.259787261,2
1085984,1085984,64.2172324233795,54661.295035019,37049.4378012628,34465.7947691551,107869.596069206,9889.78235199339,14644.0429705506,12707.4662598249,15493.6982930664,2
1086984,1086984,74.8976100225275,45779.8974285375,5256.71898574006,7916.33358980312,40466.9476996517,6138.98048623367,14855.9585365997,14108.0667851952,9351.85349097105,2
1087984,1087984,81.6309494111674,8803.21413861977,2029.30585044394,5352.49341933471,22876.2080567516,6767.0754057037,9411.32714300694,8359.51825339525,6238.49683912835,2
1088984,1088984,73.0879723412861,9655.29951323165,2575.68532836369,3875.90873201234,18719.4668709471,6249.00182623519,11123.3105564324,7966.07207646929,9435.27501164867,2
1089984,1089984,73.0353328141779,10643.0980296154,2352.05369396623,4063.09991968441,21692.5621804524,6214.46653207539,13464.0293819923,12257.8099497574,10957.5179598323,2
1090984,1090984,89.5285514157059,13227.2996574838,1646.46969231598,4891.65646359232,27251.5004718177,7351.95624188273,9449.04771733283,9890.36574261398,11845.6148216082,2
1091984,1091984,89.2843646192385,17274.3173034943,2110.91317080004,4789.05570288994,37528.704166352,7209.78615036664,7282.60179023804,6923.11396921749,12036.0333813439,2
1092984,1092984,79.8245745054697,16403.5264569197,3532.95762374921,2210.31687497899,54022.3380341588,7759.76316990394,6337.15739920512,7470.33710983196,11494.9871022599,2
1093984,1093984,64.8105080767941,12843.9757837536,3966.17771961174,2126.16149117574,42685.1398709758,8182.62523644945,5005.4081764157,5679.41946022158,10304.4481099211,2
1094984,1094984,27.7664411623839,3950.12876594198,2677.15146768646,1709.43236571013,15112.2754679728,5365.57709155774,3893.253813608,3261.4902796818,4791.26995916989,2
1095984,1095984,28.3121773836277,97575.3189466672,21557.0902928058,15266.4266273951,59018.9400605854,6091.75206465687,11738.7147830662,4313.34275454209,7920.42056213717,2
1096984,1096984,35.9269408654683,97853.5270902943,20957.6312138355,14865.3878445871,55831.2517725994,5055.43409565981,11775.6964203289,4474.26764904773,8100.18861662324,2
1097984,1097984,45.0037041898484,174491.439719829,13906.6525508517,15539.1374805818,70079.1391067268,4864.44024696908,15051.9371269567,3972.47244204532,8798.04227481439,2
1098984,1098984,51.3093070043577,340165.796585278,28040.5027945603,24599.6563209271,110273.473478292,7330.83330179704,18840.1454055317,10212.8804625165,10573.0738629497,2
1099984,1099984,58.0387654752987,497653.563378804,170294.915602836,35582.1520544185,283485.02452764,15315.981235619,33636.8743790011,18446.1966386468,18773.1987096601,2
1100984,1100984,56.2749066815769,530795.410725552,262122.860386545,40859.9615394476,441364.146363227,34283.8210931948,48500.0198705919,20990.7244118244,30692.6622992559,2
1101984,1101984,58.329683854683,346737.247933954,216626.000698159,40539.5336494444,401724.36216885,44349.5829127225,35553.7214963912,21020.0862872299,36992.2606876433,1
1102984,1102984,56.0941791594009,301369.058243837,160825.271683839,34644.8814596395,332397.935702583,31489.2110243058,27032.7815884971,26499.6556880915,39855.2631154951,1
1103984,1103984,49.18199745394,333441.088478901,88486.6407642774,20527.5147404659,201713.434755176,21094.0861611813,19382.3601582265,26025.0720703365,32570.9905366376,1
1104984,1104984,46.5592125615451,246250.047170368,54841.2510108514,24212.9098215358,114122.217863626,17031.8506495738,12951.7037595038,13816.334056425,19738.695910102,1
1105984,1105984,47.122722742574,275384.295118637,140100.086269216,35173.3001865412,225493.322336571,21495.2868042545,18999.4816958699,13738.9484204421,24266.8881603829,1
1106984,1106984,49.2970330121147,315275.929180233,165057.176945983,35217.0742304656,257370.0668287,20876.2354175145,21510.6155751561,17859.4947371653,27248.7530592975,1
1107984,1107984,48.8237390226207,317672.205598646,66577.1851035884,30529.635789961,128995.237543308,8312.29611891998,23593.4398508662,9917.17731351249,14959.1886037491,1
1108984,1108984,56.0241513680409,328831.150740558,38990.7773325422,28290.524377258,109183.830629892,6114.53132768523,23473.1906047622,4834.33356970271,8379.38435815655,1
1109984,1109984,55.9380423469848,312722.271993955,45245.0680347212,21953.2551130671,101639.112741952,5969.07330312459,21399.7958722074,5348.59735149492,4052.56477075455,1
1110984,1110984,49.4377915937964,427048.904288739,65350.4852968414,22997.4745515486,117125.07122788,9192.36737473628,26269.6016508528,7759.28150629223,5978.07552927209,1
1111984,1111984,48.8304109732179,479461.125419457,61628.352584041,26791.2126832763,150129.590539058,8273.39520019926,26650.3055606206,18998.6598538165,7889.68012220027,1
1112984,1112984,43.1090834886835,260503.57243513,29571.2072596956,16509.293221502,93903.5272153149,4202.50496903267,15783.4288124599,21382.8885679676,5301.44598141242,1
1113984,1113984,38.1243344615161,15119.4622025405,4227.15244628157,1586.59476884556,17550.3167203762,2876.74738979632,3439.37989827745,10099.0186390362,5027.68405625052,1
