A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,A21,A22,A23,A24,A25,A26,A27,A28,A29,A30,A31,A32,A33,A34,A35,A36,A37,A38,A39,A40,A41,A42,A43,A44,A45,A46,A47,A48,A49,A50,A51,A52,A53,A54,A55,A56,A57,A58,A59,A60,A61,A62,A63,A64,A65,A66,A67,A68,A69,A70,A71,A72,A73,A74,A75,A76,A77,A78,A79,A80,A81,A82,A83,A84,A85,A86,A87,A88,A89,A90,A91,A92
861156,-272,925,90,-145,942,-184,-136,990,171,-58,1038,-106,-190,972,131,-87,1000,-155,-193.375,965.734375,129.8203125,-88.8828125,997.8828125,-154,-190.960123411925,965.585387778575,128.025504334977,-86.2270255428245,997.642566775579,-152.882261780257,194.572287338151,965.808307843746,130.690085459839,90.292969341472,998.002477608397,154.526949510433,468.141732283465,143.928887795276,228.369032972441,254.655450295276,240.71844242126,163.858267716535,21.6365831933664,11.9970366255703,15.1118838326809,15.9579275062671,15.5151036870934,12.8007135627876,3.96127261867432,3.26809713078019,2.94295964628645,4.65451548877697,4.15009391117035,3.61671977371985,-0.264627455387238,-0.581076536352075,-0.0161895186658562,-0.8717044870593,-0.193314092690785,0.436986094640239,-190,972,131,-87,990,-145,-193.206896551724,966.23275862069,129.793103448276,-88.0086206896552,997.956896551724,-154.422413793103,136,65,81,87,96,78,993.779360409932,1013.79840637769,1288.9296875,1240.765625,500.316956294557,308.921723799875,987723.9609375,1028040.34375,985.898931852417,1006.07158806122,10721.3144312885,10721.3144312885,2
863156,-236,944,111,-126,980,-184,-154,981,181,-58,1028,-116,-195,962,141,-77,1000,-155,-194.4375,963.46875,137.171875,-81.8359375,1001.0078125,-153.234375,-193.386847239837,963.382686274263,135.88650301291,-80.0935158348978,1000.88729667339,-152.095787966092,194.946186484886,963.511740976725,137.81464000606,82.7188857667945,1001.06815998587,153.788003433298,199.633858267717,83.4950787401575,178.143454724409,146.437438484252,121.771592027559,171.314714566929,14.1291846285522,9.13756415792291,13.347039174454,12.1011337685463,11.0350166301442,13.0887247112516,3.47346329865159,2.63839901083281,2.98651641462531,3.72232219633356,2.43016860825146,3.32033968733371,0.241120595760392,-0.0827740368583749,0.206146741274492,-0.459217305655212,0.153531193724434,0.0961991901221576,-200,962,131,-87,1000,-155,-194.689655172414,963.568965517241,137.120689655172,-81.4827586206897,1001.00862068966,-153.318965517241,82,37,70,68,48,68,992.607775867604,1016.12082268587,1295.078125,1236.078125,248.259218732597,174.777940096731,985351.765625,1032630.625,984.813046887139,1008.19283123556,10731.8817316803,10731.8817316803,2
865156,-227,953,111,-106,971,-194,-163,981,171,-58,1028,-135,-200,962,141,-87,1000,-155,-196.678571428571,963.803571428571,140.464285714286,-84.4821428571429,999.017857142857,-159.535714285714,-195.834015684075,963.740773456902,139.41555383863,-83.0612891240455,998.866482264051,-158.163711523146,197.086728552251,963.835001810105,140.989867923702,85.1461978011937,999.09354452638,160.237323991634,163.64025974026,61.6879870129869,150.616883116883,114.690584415584,153.981493506493,228.435064935065,12.7921952666561,7.85417003972966,12.2726070220179,10.7093690017472,12.4089279757154,15.1140684441703,3.1410268259291,2.10876899676205,3.05492529595632,2.65017195658841,3.19917120898991,2.38955411997805,0.372317263372872,0.134605045348748,0.221551089200285,0.285731360970794,0.0300465748624917,-0.380465235138022,-200,962,131,-87,1000,-155,-196.88,963.6,140.2,-84.6,998.96,-159.14,64,28,60,48,57,59,993.801302452865,1015.36067306162,1300.94642857143,1243.03571428571,208.868085196934,229.524594914439,987699.232142857,1031113.78571429,976.080306762875,997.208558432376,10740.3775987791,10740.3775987791,2
866031,-227,944,111,-106,980,-184,-172,981,171,-58,1019,-126,-200,962,141,-77,1000,-155,-201.6953125,961.546875,142.171875,-79.53125,1000.8515625,-153.21875,-201.10679636542,961.463620291837,141.270657115921,-78.0980898924303,1000.73347207644,-152.277248853507,201.986366340652,961.588505091965,142.608730448034,80.2415299268403,1000.91040979575,153.681336293644,118.418245570866,80.6906988188976,125.387549212598,114.376968503937,118.725824311024,143.08562992126,10.8820147753468,8.9828001658112,11.1976582021688,10.6947168501058,10.8961380457033,11.9618405741449,2.61162974733367,2.76322717361924,2.78210310381827,2.41136056753239,2.44366618370452,2.9067725093803,0.101908717613043,0.0257860838281312,-0.231902321106249,-0.159699243428267,-0.291657917482758,0.0527374930717521,-200,962,141,-77,1000,-155,-201.844827586207,961.448275862069,142.293103448276,-79.5862068965517,1000.99137931034,-153.387931034483,55,37,60,48,39,58,992.829396311441,1015.7517325588,1305.4140625,1233.6015625,146.081855973504,156.92102713907,985788.1953125,1031878.3046875,985.129455715313,1007.86425223722,10748.7960838819,10748.7960838819,1
868031,-227,925,111,-97,980,-174,-181,981,181,-38,1019,-126,-209,962,141,-77,1000,-145,-207.640625,959.9140625,146.3125,-75.9609375,999.203125,-148.6640625,-207.153596739687,959.822551089275,145.408496476641,-73.9350102686794,999.083071319481,-147.819547153252,207.880073600141,959.959720020845,146.765331396757,76.8616350170877,999.263017490891,149.089869080699,100.279281496063,88.3468873031496,133.759842519685,138.730745570866,120.635580708661,127.783895177165,10.0139543386248,9.39930249024626,11.5654590276255,11.7784016560341,10.9834229959818,11.3041538903699,3.17330981697567,3.98263285560353,3.13483164318654,3.01572585358283,2.35288180008066,2.33022116365066,0.231448312216388,-0.188582958945304,0.214974287489953,0.319571206031476,-0.187280820589963,-0.225987657228965,-209,962,141,-77,1000,-145,-207.784482758621,959.810344827586,146.086206896552,-76.1465517241379,999.172413793103,-148.448275862069,46,56,70,59,39,48,993.073888944742,1013.18012595628,1313.8671875,1223.828125,141.43025090151,159.286825482947,986276.8515625,1026662.078125,985.344981505247,1005.29580058261,10757.9871352099,10757.9871352099,1
870031,-245,925,121,-106,971,-174,-181,972,181,-48,1028,-126,-209,962,151,-77,1000,-145,-206.734375,958.2734375,147.640625,-76.84375,1002.1640625,-147.4921875,-206.011247029578,958.183258289144,146.519323798429,-75.0138589577666,1002.04845109675,-146.508108923763,207.098519731552,958.318192362276,148.207202928873,77.7368357022589,1002.22173896923,147.977590153036,151.881643700787,86.4522022637795,168.940698818898,139.140748031496,116.516178641732,144.551119586614,12.3240270894212,9.2979676415752,12.9977189852257,11.7957936583977,10.7942660075492,12.0229413866414,3.25952362363842,4.28363078820385,3.1266184266547,2.77980977868145,2.80904137116634,2.19441499840097,-0.262274531496918,-0.738897887845641,0.317097720137175,-0.167097002133511,-0.186574916260316,0.0496103064349544,-209,962,151,-77,1000,-155,-206.551724137931,958.706896551724,147.379310344828,-76.7931034482759,1002.43965517241,-147.543103448276,64,47,60,58,57,48,991.535697940262,1016.0047453311,1312.6484375,1226.5,204.132634233134,160.857962914281,983228.9296875,1032388.796875,983.761744938121,1008.09005106035,10767.3357702758,10767.3357702758,1
872031,-690,925,-262,-359,866,-233,436,1194,343,58,1200,-58,-209,962,161,-77,1000,-155,-211.3359375,971.0703125,159.4609375,-83.609375,999.0546875,-147.328125,-245.093412965638,968.832266344649,0,0,997.285996430027,-138.176454746914,256.453501511483,972.352105560275,178.09387886028,106.183435031082,999.959174947908,150.859464817425,21271.7051550197,2510.68005659449,6339.16381643701,4318.12967519685,1822.31982037402,1061.29306102362,145.84822643769,50.1066867453286,79.6188659579939,65.7124773174536,42.6886380712013,32.5774931666576,12.0009007739289,10.9966875355437,16.1275677593754,7.82542253637392,7.45177296361007,3.1402481790912,1.12885638199045,2.91648516648668,-2.90126058306627,-1.64941211255281,0.784133736515359,0.538076193665944,-209,953,151,-77,990,-165,-215.577586206897,963.741379310345,167.327586206897,-78.1206896551724,997.862068965517,-148.23275862069,1126,269,605,417,334,175,1018.54257761261,1016.00536729665,1378.5703125,1232.5234375,25698.6567825074,4673.08730558539,1042954.4453125,1033951.8515625,1010.39678915009,1007.94651379075,10797.0380974692,10797.0380974692,1
874031,-1736,629,-474,-466,819,-475,1281,1490,505,233,1247,29,-172,953,161,-87,980,-145,-160.78125,964.5546875,114.4921875,-94.8203125,992.125,-148.7109375,-996.899875137047,949.614259371069,0,0,985.44136550107,-94.4717769566491,436.736494496395,972.312068120364,217.794394871631,163.002084917648,995.722060554551,169.533666457433,166186.487204724,15143.319820374,34596.2204109252,17717.2036786417,7206.70866141732,6678.90003690945,407.659768930814,123.058196884133,186.000592501543,133.105986637122,84.8923357048051,81.7245375447879,6.20670129945387,6.24120577836609,3.81635700641524,3.75441633919528,4.10441616390219,6.70760136178585,-0.634561953323574,0.891674298791273,-0.860544835938989,-0.580285539649606,1.08135223356472,-1.32932563001955,-127,944,191,-19,980,-174,-146.301724137931,959.663793103448,122.241379310345,-89.7241379310345,987.491379310345,-142.887931034483,3017,861,979,699,428,504,1064.9018209437,1019.07585518577,1479.5625,1263.640625,168866.446582032,17946.2098877481,1183563.921875,1046773.765625,1056.36556221412,1010.87039302547,10883.620539284,10883.620539284,1
876031,-1600,537,-464,-611,771,-650,1090,2046,666,300,1600,67,-131.5,972,166,-135,971,-155,-139.4609375,1004.765625,117.359375,-133.875,996.2734375,-177.78125,0,963.28053743218,0,-1248.43507709695,983.376872721632,0,619.153359687646,1026.87795952099,256.436944003784,217.688567683285,1003.46158294052,206.337443584532,366766.896099902,45278.1178641732,52396.0273129921,29697.811023622,14487.5703125,11055.3375984252,605.612826895122,212.786554707231,228.901785298831,172.330528414504,120.364323254443,105.144365509642,2.57514245842704,6.70860182517407,3.07823773915393,2.78270654689825,7.25685837210569,6.01387111502458,-0.320514547362581,1.0970812391579,-0.609379989581357,-0.210166278470453,1.40221315983927,-1.16878108568546,463,972,191,-126,961,-155,-129.043103448276,996.362068965517,124.370689655172,-131.577586206897,988.879310344828,-172.336206896552,2690,1509,1130,911,829,717,1187.61237459828,1039.48506519592,1718.9140625,1349.9765625,388731.522994434,29730.5067714339,1503589.1328125,1096898.6015625,1179.30105840902,1031.37365351468,11051.5429150797,11051.5429150797,1
878031,-2109,370,-1282,-650,666,-699,1263,2305,919,417,1657,252,-104.5,962,171,-165,971,-160,-89.7890625,987.9453125,121.6015625,-126.3515625,989.65625,-182.4140625,0,907.656889537894,315.083462358529,0,965.610182951294,0,703.414523725164,1032.07029118055,359.584710551631,238.074978341908,1003.04226294309,227.975173401623,490562.43546998,89834.9812376968,115415.910863681,41035.5683439961,26884.3218503937,18845.0161786417,700.401624405584,299.724842543452,339.729172818116,202.572378038063,163.964392019712,137.277150970734,3.15371456015748,8.68975910127214,6.52899506465764,3.37334588022362,5.33817806001729,7.37986332304768,-0.483868644005317,1.60526371313626,-1.40565318003071,0.0775981478780882,1.15808067486363,-1.22275289634061,-163,916,30,-203,923,-135,-68.198275862069,966.637931034483,145.672413793103,-127.362068965517,979.198275862069,-174.5,3372,1935,2201,1067,991,951,1235.30230022362,1040.43226390135,1816.1484375,1375.140625,517352.820768861,43151.2109511997,1689262.2421875,1114746.15625,1227.5579411697,1032.33123270053,11307.798613705,11307.798613705,1
880031,-1554,222,-838,-669,533,-650,1400,2453,787,330,1514,135,-245,953,131,-130.5,966,-155,-153.515625,1000.4375,123.25,-137.3125,989.84375,-182.0625,-1054.68621753717,921.374159219785,0,0,958.570610136925,0,655.807326888012,1038.98163031162,311.044083491392,237.652812680599,1006.34576407664,223.332046793558,409717.117864173,79226.594488189,82200.0472440945,37920.3897637795,33200.5265748032,16862.1850393701,640.091491791738,281.472191323031,286.705506127968,194.731583888643,182.210116554496,129.854476393269,2.60853394210933,9.38332421121491,3.81148279471884,3.21542213859228,4.52930776559277,5.89396403972448,0.0247023938204911,1.50435360832239,-0.621458736291925,-0.228752369091768,0.89474295161119,-1.35035102756156,-309,916,60,-223,866,-174,-156.784482758621,986.405172413793,134,-135.189655172414,981.862068965517,-172.948275862069,2954,2231,1625,999,981,785,1216.28782459775,1038.67293258033,1790.796875,1363.5625,447804.054559864,46699.5148839774,1606314.5,1119087.859375,1209.19238629292,1031.50621741122,11598.3971306382,11598.3971306382,1
882031,-1818,444,-1454,-582,600,-611,1272,2148,717,271,1552,116,-181,953,136,-116,961,-165,-152.40625,986.4296875,108.6953125,-115.828125,981.90625,-193.0234375,0,918.689164092504,0,0,949.041427363393,-145.549434773987,663.059845998082,1022.66485911197,328.866507396998,213.34687863899,998.808000506103,229.784800819158,419699.597440945,73373.1131274606,97097.0796628937,32353.4977854331,33741.1407480315,15665.3931471457,647.842262777711,270.874718509241,311.604043078542,179.870780799531,183.687617296408,125.161468300534,2.92896866266434,7.13752209484792,7.47103704284745,2.98324466040213,3.20499558478577,5.74552641827811,-0.24417918245293,1.31354979679977,-1.40130897031605,-0.301242211164379,0.527232008444923,-1.18219133533976,-245,953,60,-194,914,-135,-140.905172413793,972.939655172414,126.974137931034,-112.344827586207,974.422413793103,-185.387931034483,3090,1704,2171,853,952,727,1206.65510714481,1027.96371124025,1765.4375,1347.3359375,441489.733206716,39722.8872526168,1593644.953125,1095935.3671875,1199.00479032406,1019.86264268493,11874.5705855544,11874.5705855544,1
884031,-2518,185,-1656,-621,647,-679,1518,2277,1212,184,1600,77,-163,967,171,-121,975.5,-174,-107.3984375,1010.703125,110.2578125,-134.84375,977.6171875,-196.2109375,-438.582055289646,906.363646856389,0,0,941.43553922841,0,709.048752070335,1052.50485450187,428.255208301662,223.88972592551,996.275129074544,230.413368345893,495083.548658957,86924.7615649606,172594.129859744,32195.2982283465,37118.7578125,14706.4827140748,703.621736914769,294.830055396258,415.444496725789,179.43048299647,192.662289544425,121.270287845271,3.13566021561827,5.09319467821172,5.03086004606445,2.93936619096631,2.92213758853992,5.02990804007407,-0.34090744091704,0.56788298348699,-0.873165232959821,-0.64083220310411,0.500293378357301,-1.13446258469925,-300,1000,373,-135,980,-126,-94.2155172413793,1005.37931034483,128.01724137931,-126.948275862069,970.655172413793,-188.413793103448,4036,2092,2868,805,953,756,1276.73241729073,1027.27081873469,1920.203125,1344.671875,532181.487750745,39425.474579099,1793919.125,1095781.0625,1266.96803512836,1018.74180899893,12157.4229725071,12157.4229725071,1
886031,-1400,212,-1666,-592,542,-660,1945,2500,989,456,1685,87,-185.5,1004.5,106,-126,990,-189,-154.09375,1005.3203125,71.7578125,-135.375,988.5703125,-206.9375,0,887.591017969009,0,0,944.308422827616,-191.27927640522,705.317448476216,1055.55026008357,463.710805284393,240.762103797504,1010.29845141795,241.456129555661,477457.959645669,104332.518639272,211531.114111713,39952.125984252,43773.6800565945,15599.8070866142,690.983328051892,323.005446764094,459.925117939554,199.880279127912,209.221605138175,124.899187693973,2.47471773278893,7.84761937109054,4.42256754769526,3.4755465135505,3.53431081771264,4.41212995986032,0.307230225452322,1.08307220149057,-0.756735995677494,0.0840911398038858,0.407931675387096,-0.892423298292596,-118,861,60,-233,904,-165,-167.362068965517,995.853448275862,93.2844827586207,-137.655172413793,983.344827586207,-201.163793103448,3345,2288,2655,1048,1143,747,1290.84046706616,1045.77964892852,1957.046875,1385.6796875,618627.531014615,44436.1649409747,1826686.765625,1136970.4140625,1278.41737165162,1036.3790029768,12466.3407235873,12466.3407235873,1
888031,-1554,379,-949,-475,647,-436,2645,1805,909,252,1247,-9,-163,1000,151,-155,1009,-223,-24.8688524590164,1017.62295081967,122.377049180328,-161.868852459016,985.639344262295,-221.245901639344,-374.293971794694,908.683380532872,0,0,963.097380791183,-125.951678102105,800.148275193468,1064.70848007376,451.547702761129,231.820662737667,996.292356196911,244.589317890683,650279.115846994,99681.8054644809,192067.838797814,27998.2825136612,21465.4344262295,11055.4218579235,806.398856551145,315.724255426283,438.255449250565,167.326873256095,146.510867945793,105.144766193679,3.7615869817301,2.87931487302385,2.66175557433444,3.0397006531248,2.33280038644224,2.40565754309584,0.547123231979514,0.226887283474202,-0.352431690342726,0.179746757885841,-0.124363509191514,-0.109444020799366,-90,907,151,-67,1009,-233,-46.0909090909091,1012.2,139.381818181818,-166.981818181818,987.781818181818,-220.727272727273,4199,1426,1858,727,600,427,1331.42358279364,1042.08271649863,2015.03278688525,1396.3606557377,743617.304783312,29308.0083205721,1977736.73770492,1106163.21311475,1308.36102555246,1022.00862582015,12785.7055746825,12785.7055746825,1
888984,-1172,657,-393,-980,380,-495,954,1287,424,650,1695,126,-104.5,990,95.5,-198.5,956.5,-262,-76.5390625,987.671875,74.09375,-212.984375,949.8828125,-253.5859375,-923.300322739153,975.236250429309,0,0,904.583253176172,-286.99509303326,375.529137101903,993.398774410357,188.210777786502,368.724257576037,968.338707045474,272.672809310903,136228.187438484,11434.7261318898,30169.1092519685,91308.5824311024,35681.2538754921,10123.7248400591,369.091028661608,106.933278879354,173.692571090328,302.173100111678,188.89482225697,100.616722467287,3.7177986101166,4.59115473151584,2.53958602701629,3.5413166523658,6.86128765515701,5.6207237418392,0.230340368420922,-0.291135187668413,-0.190582912402917,-0.0266668184417066,0.231805397223474,0.744497163297522,-263,1000,-50,-378,942,-291,-82.1810344827586,989.310344827586,76.5431034482759,-213.672413793103,951.474137931035,-256.560344827586,2126,630,817,1630,1315,621,1071.25783081186,1053.74211883788,1438.8046875,1494.890625,141797.448787599,98759.730927836,1163286.5546875,1147987.890625,1063.26001712131,1044.45702731028,12997.0343418353,12997.0343418353,3
890984,-418,777,-202,-407,742,-446,290,1138,262,19,1085,-106,-54,990,30,-242,933,-300,-54.6875,984.3671875,26.0234375,-229.3125,934.3203125,-298.125,0,980.367014585788,0,-211.965180914977,929.335746061909,-273.613077104998,156.732853926674,986.235270010407,101.665851260391,242.587967292279,936.780669867552,307.516132706887,21744.342519685,3710.23419045276,9734.77897391732,6314.02755905512,4639.82572588583,5732.44094488189,147.459630135454,60.911691738555,98.6649835246392,79.4608555142412,68.1162662356491,75.7128849330277,2.79204877132424,4.33256837425548,2.26972520899015,2.91780731614306,3.17406726716286,2.60259949050876,-0.289651082403921,-0.89249126630295,0.0289168029489944,0.435929820564728,0.00548523275796371,0.453402741683835,-100,990,-10,-291,933,-349,-51.6379310344828,987.422413793103,25.6896551724138,-230.560344827586,934.379310344828,-300.241379310345,708,361,464,426,343,340,1001.75282739583,1013.61142439117,1191.8125,1462.0546875,26501.1335643777,9427.838707357,1007561.140625,1030973.1171875,993.700279808045,1005.39041778441,13080.9568271443,13080.9568271443,2
892984,-954,694,-1141,-475,771,-475,1063,1861,898,252,1257,-48,-267.5,953,-40,-169.5,971,-233,-281.9921875,947.5546875,-61.546875,-161.7421875,975.546875,-225.015625,0,932.822711283156,0,0,965.461952504165,-185.992919375007,392.979633298597,956.522653123019,255.108126585572,200.816633555341,980.564067577943,238.927519082671,75503.2676550197,17210.1544660433,61774.7536909449,14278.3345841535,9891.4623523622,6505.14936023622,274.778579323461,131.187478312693,248.545274931842,119.491985438997,99.4558311631963,80.6545061372036,6.54936674695521,19.6521030309091,8.79126552430494,3.52120077286995,2.61223562963678,3.32666890615061,0.693103352050236,2.67824172558443,-0.133172420088792,0.387663267929572,0.131567440902019,-0.0817150310300726,-581,925,-40,-233,1019,-252,-284.534482758621,940.025862068965,-61.7241379310345,-163.344827586207,974.793103448276,-224.086206896552,2017,1167,2039,727,486,427,1053.03083516538,1023.88701385047,1425.15625,1376.0078125,87852.8953251415,14449.863501103,1134448.734375,1058919.5703125,1045.79775850215,1016.12176305373,13177.0064121699,13177.0064121699,2
894984,-1818,555,-777,-543,676,-485,627,1444,929,349,1342,-38,-300,935,30,-155,961,-223,-299.140625,943.265625,32.9609375,-153.90625,978.2890625,-219.4453125,0,933.755151231612,0,0,961.190983805839,-176.890620666837,386.0287392151,947.951722794995,195.285228095983,231.194858290577,986.859376855436,234.673160347535,60001.8383366142,8932.2123523622,37341.6283833661,29998.2903543307,16974.5535802165,6969.69777312992,244.952726738475,94.5103822464083,193.239820904922,173.200145364635,130.286428994798,83.4847158055289,14.5679302471925,10.8900856620172,9.63045333148224,3.30939593996959,3.02604311829711,3.62802815205882,-1.45822256348165,0.794105932515781,0.348162761625417,0.245458988296266,0.313434382317796,-0.297035332456417,-336,925,30,-145,1009,-242,-293.887931034483,941.594827586207,30.3534482758621,-157.612068965517,976.422413793103,-217.594827586207,2445,889,1706,892,666,447,1032.19877262076,1031.25820324037,1388.7421875,1389.25,64294.7054509409,31209.3464822835,1085766.9765625,1082413.984375,1024.53339177334,1022.928403983,13289.8553424494,13289.8553424494,2
896984,-1100,518,-616,-543,695,-368,2836,1407,1171,262,1390,-29,-213.5,972,131,-145,961,-213,-161.8046875,972.703125,143.640625,-154.6875,981.25,-207.8671875,0,958.982675766815,0,0,967.221381299775,-183.975588559917,447.719944203405,978.516598926661,264.95202985635,218.947767743816,988.590197263254,216.271512658279,175644.615095965,11432.6828248031,49957.2399114173,24198.9566929134,14572.8661417323,3592.6672613189,419.09976747305,106.92372433096,223.511162834023,155.560138508917,120.718126815041,59.9388626962416,23.4543208879757,8.51288676542698,9.4709454819848,2.85859354484363,4.26875548123496,3.09711042351677,3.42762303365513,-0.472315861634725,0.799045915328669,-0.0465647820395805,0.738562994641462,-0.077849088054153,-327,981,60,-291,942,-242,-200.163793103448,974.568965517241,138.646551724138,-154.784482758621,977.068965517241,-207.163793103448,3936,889,1787,805,695,339,1080.40331477496,1028.34954003353,1474.7734375,1365.9609375,206888.752434428,25541.6497070994,1228147.4609375,1072022.0703125,1071.95062268982,1018.78587500124,13390.5723957381,13390.5723957381,2
898984,-1709,870,-575,-242,704,-262,-145,1138,-20,116,1200,-116,-563,990,-151,-38,942,-145,-741.142857142857,994.142857142857,-231.857142857143,-45.7142857142857,923.285714285714,-167.428571428571,-350.838702635525,986.905515236313,-76.8785294996585,3222.16544297602,896.99263216125,-155.599714869188,930.709560343229,997.763570620386,303.886021866282,129.417375737793,936.513671626238,174.232193187301,369748.80952381,8414.14285714286,45020.4761904762,17102.2380952381,28701.5714285714,2711.95238095238,608.069740674381,91.7286370614044,212.180291710791,130.775525597254,169.415381322274,52.0764090635326,1.81098177607628,2.1287823453365,1.91787554166916,1.7634306139613,2.17680587052605,2.43992448982501,-0.528729254691609,0.121107477194496,-0.670303924400626,-0.281387319284675,0.25915874918611,-0.804104598758489,-1709,990,-575,-242,704,-194,-741.142857142857,994.142857142857,-231.857142857143,-45.7142857142857,923.285714285714,-167.428571428571,1564,268,555,358,496,146,1348.8603494648,947.063232982367,1967.14285714286,1199.57142857143,415208.984712985,46089.8709865905,1954099.14285714,924163.571428571,1119.70772320058,805.263944360704,13489.8985764343,13489.8985764343,2
899093,-2118,138,-1555,-854,638,-679,1727,2222,828,300,1514,87,-90,953,196.5,-126,961,-150,-74.3046875,975.765625,130.3203125,-139.734375,983.46875,-176.7421875,1809.44091257839,822.293317276608,602.432560057956,0,947.82321802923,-129.812887664717,736.043068330584,1024.6789283722,403.504424154804,232.301696345507,1002.17244492902,213.185676846499,540460.559977854,98618.8107775591,146980.723363681,34709.5509350394,37431.2588582677,14322.2243479331,735.160227418387,314.036320793565,383.38065074242,186.304994391024,193.471597032401,119.675496021254,2.9279352260028,6.50491210716654,6.8734179104781,4.10635994593965,2.91798037528479,6.48990363293976,-0.308229428750353,0.770381070029806,-1.53003218162539,-0.612367756756856,0.588763127621412,-1.41663297336502,400,907,40,-126,866,-106,-60.5172413793103,965.974137931035,158.508620689655,-134.181034482759,975.396551724138,-168.094827586207,3845,2084,2383,1154,876,766,1252.73725898922,1032.18183151086,1878.328125,1339.6015625,588776.118192531,43359.3588612052,1754542.125,1103761.8203125,1240.97817449437,1026.66540805585,13692.7810553618,13692.7810553618,1
901093,-2236,-148,-1858,-582,514,-718,1354,2416,1474,407,1638,106,-140.5,976.5,121,-111,985,-160,-170.375,1001.34375,75.515625,-117.7109375,978.78125,-199.8203125,-1704.24785106915,900.578630255357,0,0,913.67172871506,-148.033986432316,840.080502094889,1067.30003982011,530.280247251394,224.530186584121,1010.54770885644,244.905354805688,682036.015748032,137514.400590551,277663.779281496,36845.7976747047,63691.5265748032,20208.3532849409,825.854718305848,370.829341598735,526.938117127141,191.952592258361,252.371802257707,142.156087751953,2.26009937366766,5.81912518549314,4.74169024853909,2.72310525798855,2.68605964244403,4.52183513507196,-0.240384454578272,0.568614029929309,-0.735208893663638,0.138591489178131,0.340472388041265,-1.05261685258611,654,879,262,-145,1066,-155,-158.698275862069,994.034482758621,98.051724137931,-119.922413793103,970.568965517241,-191.534482758621,3590,2564,3332,989,1124,824,1381.94222764655,1033.53655878272,2099.765625,1363.375,794965.682320719,66705.8136454812,2126061.765625,1131599.109375,1371.48567882056,1027.18505693679,14035.2138865579,14035.2138865579,1
903093,-3209,500,-1040,-446,419,-689,2545,2564,909,339,1552,38,-163,981,186,-130.5,1009.5,-174,-105.7109375,1008.5,99.3671875,-128.6171875,986.8125,-182.4765625,-1275.775470915,939.037298816164,0,0,935.616462907798,0,779.889790891957,1046.48584558034,383.792414187019,213.858251097544,1009.84936995574,216.217067579088,601754.49058809,78675.0236220472,138504.848363681,29422.8365526575,46359.0196850394,13558.0466904528,775.728361340547,280.490683663553,372.162395149861,171.530861808182,215.311448104924,116.439025633388,4.60699347314662,9.91763777280818,3.45725685872931,3.04818344248997,2.87846141794795,5.03474667432432,-0.183432573268387,1.56053568638289,-0.747408320381897,0.235475124373888,0.0541476952620972,-0.968271348085635,-563,907,202,-145,1095,-281,-102.310344827586,994.5,115.48275862069,-133.23275862069,986.137931034483,-176,5754,2064,1949,785,1133,727,1288.87542832303,1032.02206066788,1942.234375,1345.34375,660587.492887079,49048.6538760174,1850657.328125,1112280.921875,1277.78176651812,1022.21217699979,14360.8738991891,14360.8738991891,1
905093,-1700,398,-1414,-601,533,-728,2218,2120,808,300,1466,165,-195,995,126,-121,1014,-169.5,-123.0703125,1008.5,102.5390625,-117.015625,987.75,-191.8671875,40012.8014489411,924.705851600479,1193.27929021411,400.246430866462,948.991732521973,-145.225063405749,746.050439187928,1046.4485176061,425.434731700998,216.819553430958,1006.22272478562,228.68511716441,545708.302103839,78596.2834645669,171822.817359744,33580.4092027559,37124.1417322835,15605.7853715551,738.720719963802,280.350287077732,414.515159384725,183.249581726005,192.676261465401,124.923117842756,2.63508935565893,3.97173337962425,3.90927112925421,2.762399330523,2.53641867296436,4.94633080378899,0.0513646516997316,0.404042728207839,-0.826659723669268,-0.124851164559623,0.0990246915131838,-0.786018014193904,-209,935,262,-97,1066,-87,-122.396551724138,1004.16379310345,124.474137931034,-115.23275862069,984.146551724138,-186.879310344828,3918,1722,2222,901,933,893,1299.84839863599,1035.81745728633,1969.0625,1360.0234375,617584.492744152,40951.4448559934,1832640.46875,1111791.7734375,1289.27982411329,1026.9340210258,14641.2943845597,14641.2943845597,1
907093,-2772,175,-1070,-553,590,-524,1900,1916,1232,184,1409,9,-90.5,972,181,-126,1000,-179,-39.59375,975.0625,138.8203125,-135.0859375,986.2265625,-197.921875,-2039.58379895055,878.321405173641,0,0,952.306354422585,-158.075283483784,751.816872233525,1010.25941903553,453.726178782424,211.219801835671,1002.17024267961,222.923438370666,568099.219488189,70427.4291338583,188065.628875492,26573.1972810039,31951.9876353346,10604.6395177165,753.723569678028,265.381666913633,433.665342027112,163.012874586653,178.751189185792,102.978830434787,3.65738484904317,4.0031234401949,3.00910082372503,2.54161559193191,2.52258783333858,3.35685173510941,-0.28685737943859,0.106817548267879,-0.278230673544441,-0.266752829818905,-0.0217807217704405,-0.69603606848568,-745,916,-464,-233,952,-135,-32.5775862068966,975.189655172414,144.818965517241,-130.818965517241,984.525862068965,-193.663793103448,4672,1741,2302,737,819,533,1281.24822963623,1032.69565648632,1956.0234375,1355.96875,669699.597526772,34290.3804073815,1791720.1484375,1098653.859375,1269.20400591115,1025.1153182652,14914.1603615554,14914.1603615554,1
