Var1,Var2,Var3,Var4,Var5
19425,1.03535269124746,0.71415611423638,1.98286875454602,1
19457,1.18786832251821,0.44300549137457,3.29440642203233,1
19489,1.09721909082885,0.444953135827779,3.18650681015917,1
19521,1.21056702699614,0.442653972513297,2.64628374489181,1
19553,1.16752472876888,0.343738778325634,3.02225926357236,1
19585,1.14444882058979,0.373770192817736,2.932342076547,1
19617,1.20424551190415,0.407959919802611,3.33947464724493,1
19649,1.17915376835489,0.275216956344653,2.75362666446946,1
19681,1.30845951661325,0.50001790316864,2.35648324515635,1
19713,1.0733685008602,0.329675027926967,1.43329823694913,1
19745,1.48238060597687,0.460187641460068,1.15715683287416,1
19777,1.83175679185446,0.575107725704501,1.21518253764807,1
19809,1.95304674576917,0.680157945589259,0.941753849074174,1
19841,1.91675885555639,0.811728717885112,1.06689494249247,1
19873,1.8292279547119,0.774021378256487,0.515235165869931,1
19905,1.58382901826303,0.779455398397035,1.77440907414758,1
19937,1.75765572647639,0.563446660095626,1.72334622217686,1
19969,1.55865996346599,0.644538628970194,2.43078230898086,1
20001,1.36624176041885,0.630854320674362,2.96716004231108,1
20033,1.88381788899547,0.563634345040176,3.03124121054486,1
20065,1.59121796174856,0.37579999927376,2.39162270036377,1
20097,1.59688187847173,0.427712444568207,2.07299337804119,1
20129,2.14959815029165,0.449703157896006,1.77289623425207,1
20161,2.13122866216377,0.384584520891456,1.66711763520044,1
20193,2.15822152492883,0.524863589360939,1.86084831443141,1
20225,3.64240109056627,0.449029381425385,1.48821047348649,1
20257,3.36432771839153,1.01159704286008,1.49887140385249,1
20289,2.82592365836183,1.93328728878279,1.2484972187409,1
20321,3.06082189873158,2.60043243157182,1.84596895402496,1
20353,4.51321466575798,2.67029147046972,2.52512809868823,1
20385,4.36865113503109,3.14048647683083,2.8020283076506,1
20417,4.06917676335608,3.02690208008694,3.10378540474635,1
20449,3.86323386117347,2.98797631459116,3.52066228515329,1
20481,4.68047109179466,3.42676204422657,3.60354685742291,1
20513,4.12550456935692,5.63666694846862,4.09587312553598,1
20545,3.83967570752278,5.66310968869333,3.18407887638283,1
20577,2.82254226081085,1.28823875806366,2.33752522834929,1
20609,2.10845001150961,1.22065110490663,2.84671426536585,1
20641,2.32424327964384,1.01961488243765,2.37325710943859,1
20673,2.18774352455471,0.923128892672533,3.46449885843726,1
20705,2.17196437807065,0.945375788448222,2.98607887699597,1
20737,2.1645894391542,0.980455731596381,2.79680447246719,1
20769,2.31995435230011,1.33916550055394,2.16879195183943,1
20801,2.76995978815971,1.23962837991142,2.59963034277818,1
20833,1.77701615315709,0.823757245807574,1.53063192010284,1
20865,2.45488592709921,0.784624017275613,1.84489152080157,1
20897,1.7570578892144,0.828925206450225,1.70632696320805,1
20929,2.24211670132538,0.834053343724456,1.85629975385779,1
20961,1.46541642324409,0.569718523225076,2.16646361783837,1
20993,2.13417637691855,0.55855624643875,2.23824939043355,1
21025,1.80693260770494,0.462091130572065,1.22590564327613,1
21057,1.48685949034839,0.420765437081284,2.46403967801732,1
21089,1.25024909950572,0.408527307596905,2.4156914832859,1
21121,1.0409225692543,0.446207219182625,1.94954489292925,1
21153,0.81987652077222,0.456745393006334,1.44305924706683,1
21185,1.01590404916367,0.619709194209899,1.73980183766138,1
21217,0.871561413397706,0.835975727003563,1.44172885066504,1
21249,0.949926938541856,0.767453911752032,1.44539045753608,1
21281,1.38470763284809,1.02362186484103,0.87199725926173,1
21313,1.21403813521003,0.710997004888884,1.03966100013499,1
21345,1.2475970620194,1.03389003751794,1.44487655755489,1
21377,1.48650413450987,0.944012766910237,1.35420512809363,1
21409,1.50006413489219,0.980295087375036,1.38548674200083,1
21441,1.35568588720506,0.716385224282439,1.34520137245391,1
21473,1.37879534245223,0.637556476028343,1.34792561635274,1
21505,1.46682296430003,0.688326925897354,1.26221769629816,1
21537,1.89629657573594,0.928136468013938,3.00620761230743,1
21569,2.32977098395419,1.11404745539436,6.82660771532259,1
21601,2.04994935563062,1.23292594116512,4.37571322016784,1
21633,2.69974869165696,0.954481571947473,4.21572030492705,3
21665,3.06425104080415,0.94783506595215,3.89858102803899,3
21697,2.39511188022621,0.857037286837643,3.62364926598995,3
21729,2.07214886024611,0.43495431865247,3.46974420627211,3
21761,1.86348599231032,0.796265030737946,3.40858325112311,2
21793,2.21218056450292,1.10594972679066,3.10035869434758,2
21825,2.24316004215185,1.75099682935024,3.2219080824029,1
21857,2.03346749107598,2.17479847218646,4.11196064714966,1
21889,2.15162605835121,1.61814552539887,2.02406568157435,1
21921,2.06994482390402,1.81440415519766,1.8846632637195,1
21953,2.25781003823069,2.0375969155751,1.84264625043627,1
21985,2.25634341340792,1.99689609700934,1.66307002826717,1
22017,2.12192066784335,2.0121864590665,1.71064715576754,1
22049,2.47298938765389,1.81867779692584,2.52966311215063,1
22081,2.5317878771415,1.39418969860548,1.67174253720972,1
22113,2.1716411572557,1.2238872850707,1.54939748209747,1
22145,1.89495368876306,1.23901359556273,1.69243577095593,1
22177,1.1424970697147,0.702991688693235,2.39518487834337,1
22209,1.13879323196354,0.614761247605721,2.56751314784792,1
22241,1.1460587343635,0.391858044644063,2.85311593655256,1
22273,1.093724460235,0.345882195166079,2.4337863596195,1
22305,1.0269368347498,0.262970160890647,1.92152993487901,1
22337,0.991888233153845,0.331882314530793,3.33603966483733,1
22369,0.990628073130558,0.421730047768012,4.40172595630653,1
22401,1.21905197588337,0.374070415766891,7.85117850916938,1
22433,1.15495170775132,0.312786799235583,5.36407702898355,1
22465,1.48266972410089,0.426290335598974,4.69349121552138,1
22497,1.44134888254852,0.361973574411786,3.38591942517548,1
22529,1.61180691140776,0.421735434278151,2.96723370088974,1
22561,2.49008050947808,0.569869791320375,2.65150313792102,1
22593,2.70003362373473,0.601562824830656,2.2224242079355,3
22625,2.97284540913133,1.11640430618971,1.83919062565059,3
22657,3.55064428457582,1.16217369614213,1.54908581880446,3
22689,3.41357647397968,2.4756116965715,1.90424002058627,3
22721,3.48255648513676,2.86700689917551,1.62319789387608,2
22753,2.64358754522392,2.49750190960411,1.42147114632898,2
22785,2.49917794887941,2.27604742913273,1.09506595700479,1
22817,2.09473340050962,2.13536557645331,1.33782657622347,1
22849,2.75327828620482,2.54592439157771,1.48786414697899,1
22881,2.17351943554622,2.36704627937117,1.26698412964415,1
22913,2.05868567159976,2.20970537312076,1.19809566983842,1
22945,1.80930987115069,1.35029517160115,1.83760244133389,1
22977,1.81846779792842,1.01441252245277,1.73966703771459,1
23009,1.89607156222812,0.578466311859296,2.61937793618932,1
23041,1.60726348971098,0.391858881685198,3.22161598040804,1
23073,1.94505023329222,0.429832924237357,3.12022471804906,1
23105,2.01849400196547,0.597589359895978,2.665193561801,1
23137,2.40771903798644,0.750890149381791,2.94561180743227,1
23169,2.32262481054718,0.690585980474196,3.17750563480466,1
23201,2.52540963074742,0.659219173731044,2.48729161444036,1
23233,1.8482414312614,0.895719256981597,2.80106438305138,1
23265,2.05767780209715,0.965293316601855,2.29141844253766,1
23297,1.5684156401688,0.599364992099069,2.12335582351069,1
23329,1.44024167111556,0.601282998112602,2.17151748078091,1
23361,1.1550364510495,0.361475375907519,2.34660073504609,1
23393,1.48317759166958,0.394791031946581,2.71178642591191,1
23425,1.50144283719759,0.556027700540841,2.32580697643617,1
23457,1.96080537455679,1.15521364819345,2.50332065514517,1
23489,2.02376122078157,0.962393367046174,2.12526648750066,1
23521,2.03728853473137,0.910449419206631,2.26216039625891,1
23553,2.32407439461849,1.27072142188021,1.93083187165308,1
23585,2.50987169918619,1.19381850642847,1.73453285039559,1
23617,2.69341727624403,1.71473266531873,1.86845767526738,1
23649,2.81677170351393,1.62971771880363,1.50843254599991,1
23681,2.52787491631669,1.29039433907748,1.35063609610651,1
23713,2.59970129490848,1.14306888053183,2.29690661015973,1
23745,2.71241097025357,1.30840007464662,2.18110092214721,1
23777,2.70973469330014,1.57716598464162,2.71683018365258,1
23809,3.90320040674313,1.20325223191832,3.34871060260454,1
23841,1.96933952820737,0.961365985489254,2.5980505627839,1
23873,2.12170966630555,1.05316962393394,7.50456697828098,1
23905,1.22661773669925,0.594918732381315,5.81559578116527,1
23937,1.16934133123653,0.65570731700353,4.19257401895002,1
23969,1.4943046548747,0.58879045820039,5.5548591038684,1
24001,1.54746283279668,0.582407764878997,5.01852917286136,1
24033,1.56970061293736,0.615793992133116,5.32058318781895,1
24065,1.70314212352794,0.674479452307773,5.11277075890203,1
24097,1.80229814646086,0.762167511521861,4.74087484339262,1
24129,1.86144713402169,0.72865189465437,5.83764173882175,1
24161,2.10460393218182,0.641044167620586,5.72351629554073,1
24193,2.55243324954789,1.09399978352883,5.59683275393046,1
24225,2.44215975667647,0.911584651139738,4.37035986832552,1
24257,2.36879509808812,0.914668436515306,4.18392557512164,1
24289,2.30613164087452,0.924140256276179,4.77455232847076,1
24321,2.03845532219368,0.75501209589939,4.93490279994184,1
24353,2.04750295746583,1.02458348005112,6.06539257741896,1
24385,2.79245189044915,1.02555762714745,4.08886372440669,1
24417,2.76974588309474,1.4954698884535,5.06889120013938,1
24449,4.5710412778988,0,0,1
24481,3.36108746493331,0,0,1
24513,5.00718217207871,0,0,1
24545,4.31726469035642,0,0,1
24577,5.46023446998484,0,0,1
24609,3.12862091755004,0,0,1
24641,3.10772264739359,0,0,1
24673,3.65765440066449,0,8.02675731683514,1
24705,4.55052083186586,0.993989443427346,6.24301184250701,1
24737,5.33146989240703,2.8198265573941,5.97793769668398,1
24769,5.65282743086315,2.53828152842898,4.87832068738036,1
24801,2.62914757492781,1.33198453093098,5.43317720138363,1
24833,2.85675748435163,1.2316431937376,4.47007821472966,1
24865,2.32186548967922,0.79957370823994,5.77402769016296,1
24897,2.30866688603053,0.77579429736005,5.33267079787498,1
24929,2.01819791106101,0.522379033653155,3.61801974857692,1
24961,1.99358835458476,0.48448338817063,4.4235912974686,1
24993,1.80825086165238,0.46940117761448,3.14588573290786,1
25025,1.50672231473903,0.478866427776949,2.728956882471,1
25057,1.2012037124656,0.499952059710858,2.08773342598702,1
25089,1.12514624288956,0.552066030760301,1.77655854237906,1
25121,1.04356800281029,0.453942164927559,1.27235211261546,1
25153,1.04557968451566,0.459252520681158,1.55270906955289,1
25185,1.00480804274478,0.541488200946507,0.944597793994693,1
25217,1.02985759068859,0.519839755604394,1.10181233028473,1
25249,1.01015464827992,0.452965771491497,1.94156101313312,1
25281,0.936739566238441,0.437841296253151,2.17997072312922,1
25313,1.00905872148849,0.465434511101457,3.98472459874393,1
25345,0.927266915443818,0.361264908516386,3.91332454055382,1
25377,0.996980418483271,0.393224299099415,2.66511543891892,1
25409,1.12808145989059,0.478807591567126,2.41380638940996,1
25441,1.38058047081684,0.593008948762628,2.66232253328883,1
25473,1.80205683482315,0.703723016735473,2.31796567170998,1
25505,2.06735903733886,0.741357091688029,1.63095137723696,1
25537,2.07189050842795,0.973940250483797,1.51570902485405,1
25569,3.45528685852876,0.989157151707211,1.49926588172946,1
25601,3.36530424536117,1.67152518094967,1.60577042827898,1
25633,3.27636151615527,1.25998965579334,1.65547962328957,1
25665,3.09760212832658,1.12061447732157,1.78704046244195,1
25697,9.45943845173547,1.43601838103327,2.06418623768233,1
25729,8.61824746229974,1.4961281181729,3.20020649914712,1
25761,7.97351822915842,1.16348894873111,3.41227269534171,1
25793,5.76497952799289,1.86854579754288,4.37323166912536,1
25825,3.28398566812339,3.35549183800563,5.14199285054476,1
25857,2.14897113443852,2.5082131939819,3.73549624820466,1
25889,2.2894814849932,2.35571200892835,3.32916517559872,1
25921,2.21931900030325,3.25004809492596,3.17839965111452,1
25953,2.6344271382766,2.46128113222116,1.86135117566086,1
25985,2.5969745349337,2.13012666965522,1.89702470386752,3
26017,2.49391641069545,2.11304197069631,1.91271400630393,3
26049,2.74581032362704,2.04658493375319,2.18170661579131,3
26081,3.64447091319515,1.90265331117337,2.17369734669065,3
26113,3.9309639285774,2.66899939038436,2.78669122694186,2
26145,4.51622859638437,2.76030529808301,3.5982458449,2
26177,5.30178776282012,2.56587412069311,3.74217796326265,2
26209,4.62215755153501,2.73399134773133,7.820221727568,2
26241,5.45062081895153,4.14819499628944,8.10775376932031,2
26273,6.04444262366495,7.12883807106843,10.7824664024026,2
26305,9.55250235373837,8.4591513696733,10.1735492069924,1
26337,9.30208402208992,10.6368303798765,8.03207238528381,1
26369,7.25801262599694,15.8153379947098,5.64297232483715,1
26401,7.01888340995456,11.2739126402311,3.94721168092016,1
26433,5.25223726128794,6.5892107344288,3.95000517379332,1
26465,6.10736233674969,6.23040765696771,2.64813999624517,1
26497,6.88761710102052,5.94167989792343,2.32609418165837,1
26529,6.18507762342375,5.29210240159986,2.39875380849377,1
26561,5.11575546642141,3.95137138577172,2.41942894325179,1
26593,5.80970796071157,2.61712116819651,2.5238844345995,1
26625,4.4567048366266,2.20500751399425,2.87643357647058,1
26657,2.86826495544974,1.68317660261717,2.02127509978223,1
26689,2.75784492788311,1.38562635953307,1.80628329548851,1
26721,2.48255484716662,1.17416768310717,3.59192617952318,1
26753,2.15708044262011,0.809487247366758,5.4038113341261,1
26785,1.61464500604809,0.735375211028246,4.3253074721564,1
26817,1.6279458370403,0.693761775478891,4.21725156974191,1
26849,1.50133212596194,0.696465073151024,3.22195796740527,1
26881,1.52389001635327,0.683271704010158,3.52810469680758,1
26913,1.47872351669681,0.530259444335473,5.93095494243263,1
26945,1.3917061043367,0.703629293010637,6.51518699154376,1
26977,1.18681664723571,0.376064456911452,3.14497923511121,1
27009,1.12540745817265,0.446483180159235,4.77812015252339,1
27041,1.23494310216283,0.349983776871883,5.58274672163645,1
27073,1.43021680792051,0.402080046238791,4.87912086227386,1
27105,1.84625789863329,0.29292809133997,3.8168709160676,1
27137,2.37311849541942,0.382307718264433,5.16743994416451,1
27169,3.19327114574932,0.629134166019363,4.77086810950649,1
27201,3.54404129834465,0.461301491015249,4.68320119703658,1
27233,3.17736811845963,0.513889998094028,3.68224708333457,1
27265,2.89097153382389,0.51065123107259,3.47454797297751,1
27297,2.88849627042586,0.637713831577821,2.47808180799992,1
27329,3.40178751793914,0.727985414201905,2.81274982884756,1
27361,3.2561011136166,0.731301714847766,2.87831632409477,1
27393,3.29555431849128,0.713951520523239,1.867368511617,1
27425,4.2381092492416,1.12841770443274,1.75681328865493,1
27457,4.23738781718603,1.4758040011885,1.71568090947084,1
27489,6.06882615965172,1.77997204095712,1.5241637840025,1
27521,6.81820879477729,1.67023524751113,1.38783347853972,1
27553,4.61049851034902,1.50256073979846,1.05459481859145,1
27585,3.63762619416318,1.34103099020129,1.45155329193825,1
27617,3.30008578183138,1.51158437141174,1.83279742420648,1
27649,3.15855045739022,1.19205013151092,1.70496078611001,1
27681,2.60619840359403,1.05084242071548,1.86181567016327,1
27713,2.56324043201406,1.05297423406495,2.05013259517174,1
27745,2.76823921693657,1.21499367166599,2.04646704493221,1
27777,2.95810112026154,1.21901500909732,3.51841981892972,1
27809,2.65045616459834,2.08686559224445,4.71099084510222,3
27841,2.73686771933893,1.96740310684852,4.34880044111145,3
27873,1.50283072807997,2.60155127533795,5.19834219436328,3
27905,3.36315634175544,4.87591375206716,5.68972469358905,3
27937,3.80610131333976,8.08537716249808,6.06110947274538,2
27969,3.7299931019631,9.23885351018068,6.47633085814463,2
28001,3.24405006179288,11.5835584443251,6.39472796493642,2
28033,3.4718896789268,13.1965940700075,10.9986708223731,2
28065,3.5479274732554,8.83492023940135,7.25949568717876,2
28097,4.79198427864789,23.491244215814,9.51974392238779,2
28129,4.92742279366777,24.5293751031802,20.5684942590851,2
28161,8.15587958543285,31.0787589347118,48.0454948948181,2
28193,3.88564929688579,33.3911870262843,51.9913562454363,2
28225,3.9128272693876,27.9631902759638,55.6655561998849,2
28257,2.40745322422986,21.6974770938258,64.5619266308901,2
28289,1.8007182140034,45.0875243922824,31.0416458235809,2
28321,2.48417168188627,5.71269362409368,5.91658989342144,2
28353,2.77587518944598,8.30853610984351,0,2
28385,2.6528395444332,0,0,2
28417,8.12172451250203,0,0,2
28449,9.21552594107537,0,0,2
28481,21.8085712611525,0,0,2
28513,8.60159927078288,0,0,2
28545,4.56798785644733,1.70046139733842,2.17613026147819,1
28577,2.77085010828326,1.15784197867673,3.70532589321576,1
28609,2.20183348332563,0.680353516986357,3.03036147679015,1
28641,2.21234302434058,0.692441786040693,2.57928496245528,1
28673,1.80636044797741,0.523385301365402,2.25150794138715,1
28705,1.69525685733784,0.556736015437248,2.18043620733376,1
28737,1.72496786178507,0.494054485741633,1.67275878327659,1
28769,1.41586345375298,0.471428667558434,2.0441666801611,1
28801,1.29279178850877,0.52702299044536,1.64631781278334,1
28833,1.3405726287244,0.426508461332368,1.90656296487981,1
28865,1.03090995764844,0.33445044100172,1.85966742094029,1
28897,1.30035395974333,0.337426908465185,3.22724675795482,1
28929,1.14192869631497,0.276179216473872,2.90449810235881,1
28961,1.2028116942243,0.342855796358297,3.29192504898615,1
28993,1.38075241330198,0.443012945039334,4.20107187153887,1
29025,1.46040097153002,0.415127871362342,4.40843018668697,1
29057,1.44259847982601,0.564796016737599,5.622907529468,1
29089,2.36098201674718,0.702679936276298,3.61032339925426,1
29121,2.32496331920551,0.873225808510608,3.65059814653197,1
29153,2.8738613161766,0.611554130960394,2.32268077444747,1
29185,2.20357907148655,0.641915417047253,3.08056686042452,1
29217,2.10218188798672,0.65407956708832,2.24902950062573,1
29249,1.94420437728843,0.533957153842538,3.03636994269098,1
29281,1.80226872011168,0.513216868820705,1.83504329160144,1
29313,1.65741875584086,0.520907398636381,1.64299923575829,1
29345,1.53266545100616,0.389976867819117,2.08360052995177,1
29377,1.59350829395031,0.39059236089335,2.63541889847286,1
29409,1.18433474558065,0.504147581878964,2.6193592276685,1
29441,1.0280559018978,0.364347967819747,1.50072588998527,1
29473,1.02284160214166,0.550847860323595,1.50578673178222,1
29505,0.98247856913694,0.744989725774158,0.933801917786038,1
29537,1.05428037015503,1.28034854874983,1.20570901452311,1
29569,0.934773074932748,1.81739779388599,1.20376279077828,1
29601,0.815545828916681,2.23847346518787,0.947495498865438,1
29633,0.726232382485961,2.02092135555946,2.0293734073499,1
29665,1.03826930317423,2.63384300195195,1.0591558634798,1
29697,1.38272950009712,8.25091036224975,0.933422949197876,1
29729,2.97324482964072,12.7355832123641,1.31261122841826,1
29761,0,5.35466326020568,0,1
29793,0,0,0,1
29825,0,0,0,1
29857,0,0,0,1
29889,0,0,0,1
29921,0,0,0,1
29953,0,0,0,1
29985,0,0,0,1
30017,0,0,0,1
30049,0,0,0,1
30081,0,0,0,1
30113,0,0,0,1
30145,0,0,0,1
30177,0,0,0,1
30209,0,0,0,1
30241,0,0,0,1
30273,0,0,0,1
30305,0,0,0,1
30337,0,0,0,1
30369,0,0,0,1
30401,0,0,0,1
30433,0,0,0,1
30465,0,0,0,1
30497,0,0,0,1
30529,0,0,0,1
30561,0,0,0,1
30593,0,0,0,1
30625,0,0,0,1
30657,0,0,0,1
30689,0,0,0,1
30721,0,0,0,1
30753,0,0,0,1
30785,0,0,0,1
30817,0,0,0,1
30849,0,0,0,1
30881,0,0,0,1
30913,0,0,0,1
30945,0,0,0,1
30977,0,0,0,1
31009,0,0,0,1
31041,0,0,0,1
31073,0,0,0,1
31105,0,0,0,1
31137,0,0,0,1
31169,0,0,0,1
31201,0,0,0,1
31233,0,0,0,1
31265,0,0,0,1
31297,0,0,0,1
31329,0,0,0,1
31361,0,0,0,1
31393,0,0,0,1
31425,0,0,0,1
31457,0,0,0,1
31489,0,0,0,1
31521,0,0,0,1
31553,0,0,0,1
31585,0,0,0,1
31617,0,0,0,1
31649,0,0,0,1
31681,0,0,0,1
31713,0,0,0,1
31745,0,0,0,1
31777,0,0,0,1
31809,0,0,0,1
31841,0,0,0,1
31873,0,0,0,1
31905,0,0,0,1
31937,0,0,0,1
31969,0,0,0,1
32001,0,0,0,1
32033,0,0,0,1
32065,0,0,0,1
32097,0,0,0,1
32129,0,0,0,1
32161,0,0,0,1
32193,0,0,0,1
32225,0,0,0,1
32257,0,0,0,1
32289,0,0,0,1
32321,0,0,0,1
32353,0,0,0,1
32385,0,0,0,1
32417,0,0,0,1
32449,0,0,0,1
32481,0,0,0,1
32513,0,0,0,1
32545,0,0,0,1
32577,0,0,0,1
32609,0,0,0,1
32641,0,0,0,1
32673,0,0,0,1
32705,0,0,0,1
32737,0,0,0,1
32769,0,0,0,1
32801,0,0,0,1
32833,0,0,0,1
32865,0,0,0,1
32897,0,0,0,1
32929,0,0,0,1
32961,0,0,0,1
32993,0,0,0,1
33025,0,0,0,1
33057,0,0,0,1
33089,0,0,0,1
33121,0,0,0,1
33153,0,0,0,1
33185,0,0,0,1
33217,0,0,0,1
33249,0,0,0,1
33281,0,0,0,1
33313,0,0,0,1
33345,0,0,0,1
33377,0,0,0,1
33409,0,0,0,1
33441,0,0,0,1
33473,0,0,0,1
33505,0,0,0,1
33537,0,0,0,1
33569,0,0,0,1
33601,0,0,0,1
33633,0,0,0,1
33665,0,0,0,1
33697,0,0,0,1
33729,0,0,0,1
33761,0,0,0,1
33793,0,0,0,1
33825,0,0,0,1
33857,0,0,0,1
33889,0,0,0,1
33921,0,0,0,1
33953,0,0,0,1
33985,0,0,0,1
34017,0,0,0,1
34049,0,0,0,1
34081,0,0,0,1
34113,0,0,0,1
34145,0,0,0,1
34177,0,0,0,1
34209,0,0,0,1
34241,0,0,0,1
34273,0,0,0,1
34305,0,0,0,1
34337,0,0,0,1
34369,0,0,0,1
34401,0,0,0,1
34433,0,0,0,1
34465,0,0,0,1
34497,0,0,0,1
34529,0,0,0,1
34561,0,0,0,1
34593,0,0,0,1
34625,0,0,0,1
34657,0,0,0,1
34689,0,0,0,1
34721,0,0,0,1
34753,0,0,0,1
34785,0,0,0,1
34817,0,0,0,1
34849,0,0,0,1
34881,0,0,0,1
34913,0,0,0,1
34945,0,0,0,1
34977,0,0,0,1
35009,0,0,0,1
35041,0,0,0,1
35073,0,0,0,1
35105,0,0,0,1
35137,0,0,0,1
35169,0,0,0,1
35201,0,0,0,1
35233,0,0,0,1
35265,0,0,0,1
35297,0,0,0,1
35329,0,0,0,1
35361,0,0,0,1
35393,0,0,0,1
35425,0,0,0,1
35457,0,0,0,1
35489,0,0,0,1
35521,0,0,0,1
35553,0,0,0,1
35585,0,0,0.518607294786433,1
35617,0,0,0.46939911883755,1
35649,1.08158562454584,0,0.364312733128231,1
35681,0.97064823107083,0,0.350274271281242,1
35713,1.04011436903328,0,0.28781597250159,1
35745,1.10522635766489,0,0.373830510962892,1
35777,1.08240499391773,0,0.888394879415327,1
35809,1.1448407698356,0,1.29238891532955,1
35841,0.772266757609232,0,0,1
35873,0.336367605332118,0,0,1
35905,0.722052145230007,0,0,1
35937,0.94273456977992,0,0,1
35969,0.893574076802814,0,0,1
36001,1.23339763110952,0,0,1
36033,0,0,0,1
36065,0,0,0,1
36097,0,0,0,1
36129,0,0,0,1
36161,0,0,0,1
36193,0,0,0,1
36225,0,0,0,1
36257,0,0,0,1
36289,0,0,0,3
36321,3.9452075885734,2.96349221099043,4.41973559885997,3
36353,4.28353332913579,2.21015310738483,3.16133153746688,3
36385,4.83594655281904,3.32391878529522,3.95446796251264,3
36417,4.7284928651638,3.31439731558954,3.81678647588194,2
36449,4.33015081220464,4.44497436389156,4.07965182666763,2
36481,4.51154006818586,5.38334202923973,4.32622417991721,2
36513,3.710414282833,3.74839414932605,5.73700507257503,2
36545,3.3783431931613,4.45356989676649,4.74696154371082,2
36577,2.64967577589962,2.85948826683125,5.60806142937022,2
36609,1.98037473899807,1.72594848476061,5.20448101931945,1
36641,1.99126802028997,1.58892050552902,4.69242328764382,1
36673,2.05161637833661,1.24444739105996,5.00161161710353,1
36705,2.10914149095344,1.14348573076009,4.25073259278017,1
36737,2.00191543766424,0.839717413051213,5.39679230339207,1
36769,1.85506557447795,0.559949911983675,3.90271652580791,1
36801,1.80954005939899,0.445522319303852,4.33498354195942,1
36833,1.4228585009555,0.448255248157864,4.77952011365353,1
36865,1.39162982625524,0.400151025161415,4.78354276592188,1
36897,1.38389119597794,0.421319630931358,4.98421329752169,1
36929,1.35579605684086,0.392847281919537,5.41560482476229,1
36961,1.17613676984857,0.425524981363812,5.3066006755028,1
36993,1.01653951215874,0.43510162578249,5.9110728052147,1
37025,0.900470707185744,0.388061949215132,4.6676151340865,3
37057,1.01317399654005,0.429036999899308,4.82697327545952,3
37089,1.10608586955174,0.412368702748924,5.93170984849294,3
37121,1.05538607168993,0.492505396454625,6.22543937064965,3
37153,1.13363347971357,0.599499403769227,4.35205354815858,2
37185,1.31916244486759,0.871543677054685,4.50093807661638,1
37217,1.45010711798958,0.863801599289515,3.89604756030172,1
37249,1.48010554804122,1.16057243226256,3.74607485816981,1
37281,2.23643733743332,1.20839931524391,2.90060849768943,1
37313,1.93598548391373,1.39372225243463,4.07244646383292,1
37345,2.07072828290847,1.77069196429184,2.54824585680591,1
37377,1.68200823653021,1.891823826151,2.25798139480882,1
37409,1.73950733526837,2.05547335834173,2.56483193316739,1
37441,2.96222536416092,2.45756405573016,3.67449944589669,1
37473,2.58757165385496,2.29106627774708,3.5381844868902,1
37505,3.11911277618166,2.70423778101181,4.54104191812802,1
37537,3.61135365578648,2.5399446496815,4.41870328142393,1
37569,3.35350628988465,2.58478619425383,4.44229317375212,1
37601,4.00347536488106,1.97561847603202,5.40889234492078,1
37633,4.20958002118365,1.99296502447875,6.15746482140631,1
37665,4.21422088145597,6.75049346021473,5.66663415478227,1
37697,6.74932784363611,6.94397498300346,5.68433759255397,1
37729,17.4994210050198,8.39575974473123,4.62564619022328,1
37761,0,0,0,1
37793,0,0,0,1
37825,0,0,0,1
37857,3.51782212247333,0,0,1
37889,2.56472423524103,0,0,1
37921,1.92355970369737,0,0,1
37953,2.59301107004419,0,0,1
37985,2.46569018592403,0,0.955675093519792,1
38017,2.12465242220051,0,0.905521679358557,1
38049,1.97576699807001,0,1.05155616433543,1
38081,1.63403129961622,0,0.916713167825637,1
38113,1.30273448785174,0,0,1
38145,1.29916767741214,0,0,1
38177,1.44709329865167,0,0,1
38209,4.22209994823625,0,0,1
38241,4.88141079216191,0,0,1
38273,5.10058982615246,0,0,1
38305,5.08802691825583,0,0,1
38337,6.614625570641,0,0,1
38369,7.70749720239748,0,0,1
38401,6.84996571272488,0,0,1
38433,7.34584658653106,0,0,1
38465,0,0,0,1
38497,2.40360064547727,0,0.486748824663414,1
38529,1.38844414314291,7.49482871598505,2.72373678712612,1
38561,2.0128111312379,1.97924793225157,1.87742259793931,1
38593,2.19359191914812,1.05830906825078,2.50911775325957,1
38625,2.64818195538806,1.20308101413898,1.98706108549784,1
38657,3.21091756709689,1.13840121643504,1.74192594830419,1
38689,3.37753316430423,0.924774403947692,1.62570217524013,1
38721,3.01646510869681,1.00762838768609,1.67281960807985,1
38753,2.96970054660197,0.780990187141639,1.55288771920629,1
38785,2.4777183013349,0.671133694097682,1.20172913050434,1
38817,2.38477812427707,0.591691009376417,1.17367113015555,1
38849,1.94493161904362,0.581407034284587,1.25900067507396,1
38881,1.62995975186376,0.709798708758996,1.17862883350515,1
38913,1.53618777542984,0.496414571826757,2.53148704005704,1
38945,1.46706194396756,0.400194888633071,3.18781043468259,1
38977,1.23764695252626,0.452934530029031,3.02353941191396,1
39009,1.27034365263411,0.618324894051302,3.30517411565467,1
39041,1.1695408288407,0.43300752007281,4.66177093831219,1
39073,1.22387933082563,0.528706103697912,5.50352137303005,1
39105,1.29243800300939,0.474922512229951,4.40571104940498,1
39137,1.1856688047775,0.492974100534724,5.70441182910491,1
39169,1.27777496062129,0.511747419242157,5.54779507872845,1
39201,1.3164747232156,0.499033891403181,5.26533994701023,1
39233,1.09833142961307,0.327833169443568,4.86152152541451,1
